Participant,Event,Valence,E1,eBR,BR,E2
78,44,3,10,10,19,10
78,45,4,65,25,19,60
78,46,5,80,80,45,80
78,47,4,10,12,20,5
78,48,3,2,20,18,5
78,49,4,10,20,11,10
78,50,4,15,15,38,30
78,51,3,80,65,26,80
79,1,3,10,30,26,26
79,2,2,10,30,20,20
79,3,4,65,40,29,50
79,4,5,70,63,78,70
79,5,4,40,65,56,40
79,6,3,57,40,29,30
79,7,2,5,40,45,5
79,8,4,30,70,75,50
79,9,5,15,57,29,15
79,10,5,50,76,56,75
79,11,5,55,45,31,50
79,12,2,80,70,78,65
79,13,5,40,5,22,5
79,14,2,25,40,41,25
79,15,5,80,70,60,80
79,16,2,20,45,26,45
79,17,2,50,80,43,50
79,18,2,45,60,82,60
79,19,2,45,60,21,18
79,20,2,75,48,40,60
79,21,2,50,50,35,50
79,22,2,50,70,60,70
79,23,2,70,90,71,55
79,24,3,60,50,14,15
79,25,3,40,80,14,47
79,26,4,100,85,29,80
79,27,3,100,95,45,60
79,28,3,17,45,20,20
79,29,3,48,65,66,61
79,30,4,20,80,48,40
79,31,5,58,80,19,35
79,32,4,20,40,33,35
79,33,3,10,58,15,25
79,34,3,70,70,80,80
79,35,3,30,60,17,25
79,36,2,50,55,26,30
79,37,5,75,85,30,15
79,38,2,100,60,71,75
79,39,4,100,60,43,100
79,40,3,40,63,21,20
79,41,3,100,80,17,17
79,42,3,10,35,13,10
79,43,4,35,60,81,35
79,44,3,30,50,19,30
79,45,3,50,70,19,30
79,46,5,100,88,45,100
79,47,3,20,40,20,20
79,48,3,40,50,18,10
79,49,3,15,60,11,11
79,50,2,10,45,38,40
79,51,3,45,60,26,43
80,1,3,70,50,26,30
80,2,4,40,20,20,48
80,3,4,30,60,29,78
80,4,2,67,40,78,68
80,5,4,50,40,56,78
80,6,2,15,30,29,36
80,7,4,20,40,45,36
80,8,4,34,68,75,76
80,9,4,12,37,29,48
80,10,4,35,60,56,34
80,11,5,45,30,31,75
80,12,2,60,45,78,60
80,13,4,55,30,22,68
80,14,2,20,20,41,26
80,15,2,70,40,60,68
80,16,2,68,30,26,56
80,17,2,50,30,43,60
80,18,2,28,38,82,26
80,19,2,10,37,21,15
80,20,2,30,45,40,25
80,21,2,50,45,35,56
80,22,2,60,75,60,65
80,23,2,21,38,71,17
80,24,4,10,20,14,15
80,25,2,15,37,14,10
80,26,3,100,89,29,100
80,27,2,10,18,45,24
80,28,3,60,50,20,10
80,29,3,65,55,66,70
80,30,3,5,40,48,15
80,31,2,80,60,19,87
80,32,4,40,35,33,78
80,33,3,20,30,15,45
80,34,2,80,60,80,89
80,35,2,20,30,17,10
80,36,2,25,30,26,18
80,37,4,47,30,30,48
80,38,2,75,70,71,69
80,39,3,20,30,43,48
80,40,4,10,20,21,10
80,41,3,70,55,17,75
80,42,3,88,67,13,80
80,43,4,30,10,81,36
80,44,3,20,30,19,17
80,45,4,79,60,19,89
80,46,4,20,60,45,30
80,47,3,50,20,20,65
80,48,3,60,50,18,74
80,49,3,15,20,11,25
80,50,2,40,30,38,40
80,51,3,60,40,26,50
81,1,2,5,19,26,25
81,2,5,50,28,20,50
81,3,5,50,21,29,25
81,4,2,100,90,78,90
81,5,5,50,27,56,50
81,6,4,15,21,29,12
81,7,5,90,50,45,90
81,8,3,95,90,75,95
81,9,4,80,30,29,90
81,10,5,100,75,56,90
81,11,5,40,20,31,80
81,12,3,100,75,78,80
81,13,5,5,0,22,10
81,14,2,20,68,41,72
81,15,2,26,26,60,40
81,16,2,68,50,26,60
81,17,2,12,12,43,30
81,18,2,90,87,82,87
81,19,2,10,8,21,10
81,20,2,21,60,40,12
81,21,2,50,50,35,35
81,22,2,100,100,60,80
81,23,2,99,85,71,100
81,24,3,8,8,14,18
81,25,5,50,25,14,30
81,26,3,99,78,29,100
81,27,2,100,75,45,100
81,28,3,20,17,20,17
81,29,2,90,80,66,85
81,30,3,12,40,48,50
81,31,4,90,80,19,10
81,32,2,76,60,33,80
81,33,3,21,87,15,25
81,34,3,90,81,80,90
81,35,2,100,95,17,0
81,36,2,40,40,26,40
81,37,4,30,66,30,50
81,38,2,80,77,71,90
81,39,3,15,13,43,30
81,40,3,13,50,21,21
81,41,3,5,5,17,50
81,42,3,50,50,13,50
81,43,4,15,20,81,80
81,44,3,45,60,19,35
81,45,5,50,12,19,50
81,46,5,100,60,45,100
81,47,3,50,28,20,50
81,48,2,45,25,18,80
81,49,4,2,35,11,2
81,50,4,0,25,38,0
81,51,2,0,30,26,0
82,1,4,20,15,26,25
82,2,3,90,70,20,12
82,3,4,89,67,29,86
82,4,5,100,95,78,90
82,5,5,76,43,56,67
82,6,5,70,43,29,78
82,7,3,12,25,45,24
82,8,4,78,54,75,76
82,9,5,67,45,29,79
82,10,4,70,35,56,67
82,11,5,74,56,31,96
82,12,4,100,90,78,99
82,13,4,56,25,22,79
82,14,2,7,15,41,26
82,15,3,12,20,60,23
82,16,2,10,23,26,12
82,17,3,65,9,43,45
82,18,2,76,54,82,78
82,19,2,12,20,21,13
82,20,3,78,56,40,56
82,21,3,80,21,35,15
82,22,2,17,20,60,34
82,23,2,79,75,71,24
82,24,4,99,100,14,90
82,25,5,65,50,14,89
82,26,3,100,70,29,90
82,27,3,78,60,45,67
82,28,3,25,16,20,78
82,29,3,70,65,66,100
82,30,3,70,45,48,88
82,31,3,23,15,19,12
82,32,3,70,54,33,78
82,33,3,12,20,15,78
82,34,3,80,65,80,89
82,35,2,70,50,17,89
82,36,3,12,18,26,45
82,37,4,20,30,30,89
82,38,3,100,80,71,100
82,39,3,12,20,43,10
82,40,5,90,70,21,89
82,41,3,98,80,17,91
82,42,3,60,45,13,67
82,43,4,45,56,81,76
82,44,3,79,49,19,89
82,45,5,67,25,19,67
82,46,4,70,50,45,78
82,47,3,56,40,20,23
82,48,2,10,35,18,20
82,49,4,70,67,11,67
82,50,4,70,45,38,67
82,51,3,70,45,26,68
83,1,2,0,5,26,0
83,2,5,5,10,20,5
83,3,2,0,25,29,0
83,4,3,100,40,78,100
83,5,5,50,10,56,40
83,6,3,15,25,29,60
83,7,3,0,40,45,0
83,8,2,10,65,75,5
83,9,4,5,33,29,10
83,10,2,5,40,56,5
83,11,3,5,25,31,10
83,12,2,10,40,78,80
83,13,3,0,18,22,0
83,14,3,10,45,41,20
83,15,2,20,20,60,60
83,16,2,0,15,26,5
83,17,2,0,20,43,0
83,18,2,99,85,82,95
83,19,2,0,60,21,0
83,20,2,0,8,40,0
83,21,2,50,60,35,30
83,22,2,100,100,60,90
83,23,2,80,70,71,80
83,24,3,5,7,14,15
83,25,3,10,20,14,10
83,26,3,100,90,29,95
83,27,3,5,10,45,50
83,28,3,50,40,20,20
83,29,2,95,90,66,90
83,30,3,95,25,48,80
83,31,2,95,15,19,5
83,32,5,0,20,33,100
83,33,3,0,60,15,50
83,34,3,1,10,80,50
83,35,2,10,20,17,10
83,36,2,50,50,26,30
83,37,3,95,90,30,50
83,38,2,100,90,71,95
83,39,2,0,55,43,5
83,40,5,100,70,21,95
83,41,3,0,25,17,10
83,42,3,0,45,13,10
83,43,3,0,10,81,60
83,44,3,1,10,19,3
83,45,4,90,50,19,95
83,46,4,100,65,45,90
83,47,4,1,15,20,50
83,48,3,100,33,18,100
83,49,3,0,5,11,0
83,50,3,0,30,38,0
83,51,3,60,40,26,70
84,1,5,5,2,26,10
84,2,5,10,30,20,5
84,3,5,15,40,29,20
84,4,4,40,25,78,70
84,5,5,30,20,56,5
84,6,4,15,25,29,25
84,7,4,0,50,45,0
84,8,5,100,90,75,99
84,9,4,10,25,29,10
84,10,4,70,60,56,90
84,11,4,20,17,31,40
84,12,3,100,90,78,100
84,13,5,0,10,22,5
84,14,2,100,80,41,80
84,15,2,20,35,60,40
84,16,2,5,9,26,5
84,17,2,25,20,43,30
84,18,2,20,35,82,25
84,19,2,0,40,21,0
84,20,3,45,20,40,80
84,21,2,30,19,35,15
84,22,2,45,40,60,45
84,23,2,95,50,71,90
84,24,3,10,5,14,15
84,25,2,0,10,14,0
84,26,3,100,70,29,100
84,27,3,50,65,45,80
84,28,3,30,40,20,20
84,29,2,90,50,66,80
84,30,3,0,20,48,5
84,31,5,100,40,19,5
84,32,5,0,30,33,0
84,33,3,20,30,15,85
84,34,3,5,25,80,45
84,35,3,10,40,17,5
84,36,3,10,45,26,20
84,37,5,5,30,30,5
84,38,2,95,85,71,90
84,39,2,0,30,43,0
84,40,4,96,30,21,95
84,41,2,20,25,17,10
84,42,3,80,70,13,60
84,43,2,5,15,81,90
84,44,3,10,20,19,10
84,45,4,80,40,19,15
84,46,4,30,70,45,20
84,47,2,5,15,20,5
84,48,2,30,80,18,5
84,49,3,25,9,11,15
84,50,3,0,40,38,0
84,51,2,30,20,26,25
85,1,3,2,15,26,0
85,2,3,0,0,20,0
85,3,3,0,48,29,0
85,4,3,100,75,78,99
85,5,3,75,56,56,75
85,6,3,55,60,29,17
85,7,3,99,90,45,99
85,8,3,50,50,75,75
85,9,3,2,5,29,4
85,10,3,75,75,56,75
85,11,3,2,25,31,0
85,12,3,99,75,78,99
85,13,3,0,25,22,0
85,14,3,2,45,41,2
85,15,3,5,5,60,5
85,16,3,5,25,26,5
85,17,3,2,18,43,2
85,18,3,50,50,82,78
85,19,3,1,15,21,0
85,20,3,0,25,40,0
85,21,3,75,75,35,25
85,22,3,2,10,60,66
85,23,3,50,75,71,55
85,24,3,35,35,14,56
85,25,3,75,30,14,55
85,26,3,99,78,29,99
85,27,3,2,56,45,55
85,28,3,39,36,20,15
85,29,3,99,99,66,74
85,30,3,5,17,48,5
85,31,3,2,25,19,56
85,32,3,78,75,33,0
85,33,3,75,56,15,99
85,34,3,5,15,80,5
85,35,3,0,5,17,0
85,36,3,5,5,26,5
85,37,3,5,10,30,15
85,38,3,5,54,71,5
85,39,3,2,35,43,0
85,40,3,75,75,21,25
85,41,3,2,35,17,0
85,42,3,2,15,13,2
85,43,3,2,2,81,75
85,44,3,2,10,19,55
85,45,3,50,50,19,5
85,46,3,0,45,45,0
85,47,3,57,79,20,25
85,48,3,5,5,18,0
85,49,3,0,15,11,0
85,50,3,0,5,38,0
85,51,3,0,45,26,0
86,1,2,1,1,26,0
86,2,3,30,30,20,20
86,3,3,5,60,29,10
86,4,3,50,80,78,20
86,5,3,20,20,56,30
86,6,3,50,50,29,60
86,7,3,0,50,45,0
86,8,3,10,30,75,15
86,9,3,5,10,29,5
86,10,2,1,70,56,14
86,11,3,1,20,31,15
86,12,3,90,90,78,100
86,13,3,50,2,22,15
86,14,3,5,50,41,10
86,15,3,20,50,60,30
86,16,2,4,0,26,10
86,17,2,60,30,43,60
86,18,3,50,70,82,40
86,19,3,10,20,21,20
86,20,2,0,4,40,0
86,21,3,90,50,35,70
86,22,3,100,100,60,100
86,23,2,80,80,71,80
86,24,3,1,30,14,15
86,25,3,25,25,14,20
86,26,3,100,80,29,99
86,27,2,1,50,45,0
86,28,3,16,15,20,15
86,29,2,80,80,66,80
86,30,3,10,10,48,15
86,31,2,1,30,19,5
86,32,3,90,20,33,99
86,33,3,100,25,15,100
86,34,3,40,60,80,60
86,35,4,0,30,17,2
86,36,3,25,25,26,25
86,37,3,90,50,30,70
86,38,2,100,100,71,100
86,39,3,50,50,43,45
86,40,3,0,10,21,0
86,41,3,0,27,17,2
86,42,3,10,50,13,10
86,43,2,100,60,81,2
86,44,3,1,1,19,15
86,45,3,6,4,19,10
86,46,4,100,70,45,100
86,47,3,10,50,20,5
86,48,2,50,50,18,20
86,49,3,0,20,11,10
86,50,3,0,5,38,5
86,51,3,10,50,26,10
87,1,2,25,10,26,25
87,2,5,5,5,20,5
87,3,2,0,30,29,0
87,4,4,100,60,78,100
87,5,5,80,45,56,85
87,6,5,50,30,29,50
87,7,2,0,35,45,0
87,8,3,50,70,75,40
87,9,4,5,30,29,5
87,10,4,50,70,56,40
87,11,4,25,30,31,25
87,12,3,0,40,78,0
87,13,4,20,20,22,0
87,14,2,10,30,41,9
87,15,2,50,50,60,10
87,16,2,15,5,26,5
87,17,2,30,65,43,20
87,18,2,5,75,82,5
87,19,2,5,30,21,5
87,20,2,0,15,40,5
87,21,2,5,40,35,20
87,22,2,80,80,60,30
87,23,2,80,80,71,70
87,24,4,8,8,14,15
87,25,3,5,25,14,5
87,26,4,100,60,29,100
87,27,2,0,20,45,5
87,28,3,18,18,20,15
87,29,2,50,60,66,50
87,30,3,0,15,48,0
87,31,3,80,30,19,15
87,32,4,90,10,33,85
87,33,3,60,40,15,95
87,34,3,0,25,80,10
87,35,2,0,15,17,0
87,36,3,50,50,26,25
87,37,3,10,60,30,10
87,38,2,75,80,71,75
87,39,3,90,50,43,100
87,40,4,100,80,21,100
87,41,3,2,50,17,5
87,42,3,5,30,13,5
87,43,2,2,50,81,100
87,44,3,0,10,19,5
87,45,4,10,15,19,10
87,46,5,100,60,45,100
87,47,5,20,30,20,20
87,48,3,20,50,18,20
87,49,2,0,15,11,0
87,50,3,0,40,38,0
87,51,2,0,30,26,0
88,1,4,20,10,26,25
88,2,5,2,10,20,5
88,3,5,95,65,29,20
88,4,4,5,15,78,15
88,5,4,80,70,56,80
88,6,4,20,40,29,20
88,7,4,5,70,45,5
88,8,4,5,10,75,15
88,9,4,10,40,29,10
88,10,4,20,50,56,20
88,11,5,10,15,31,20
88,12,2,0,90,78,0
88,13,5,40,60,22,60
88,14,2,5,30,41,10
88,15,2,30,50,60,5
88,16,2,8,5,26,5
88,17,2,5,3,43,5
88,18,2,30,50,82,20
88,19,2,1,10,21,5
88,20,2,5,15,40,10
88,21,2,5,15,35,5
88,22,2,10,30,60,10
88,23,2,20,70,71,25
88,24,3,5,5,14,15
88,25,4,70,20,14,70
88,26,3,20,80,29,20
88,27,2,20,50,45,15
88,28,3,15,15,20,30
88,29,2,20,60,66,25
88,30,4,50,20,48,50
88,31,4,100,35,19,5
88,32,4,100,25,33,90
88,33,3,70,30,15,80
88,34,2,30,60,80,30
88,35,2,30,70,17,5
88,36,2,5,30,26,5
88,37,3,60,70,30,50
88,38,2,60,80,71,15
88,39,3,0,40,43,0
88,40,4,60,80,21,50
88,41,3,0,20,17,5
88,42,3,20,60,13,15
88,43,4,5,10,81,80
88,44,3,40,20,19,25
88,45,4,15,20,19,15
88,46,5,100,40,45,100
88,47,3,0,5,20,0
88,48,3,20,60,18,10
88,49,3,5,30,11,5
88,50,5,2,5,38,10
88,51,4,20,30,26,20
89,1,2,9,10,26,20
89,2,5,30,40,20,20
89,3,4,10,40,29,20
89,4,4,70,70,78,70
89,5,4,90,60,56,80
89,6,4,20,50,29,20
89,7,3,30,40,45,20
89,8,3,80,60,75,90
89,9,3,20,30,29,10
89,10,4,80,80,56,80
89,11,4,30,20,31,20
89,12,3,100,100,78,80
89,13,4,10,30,22,20
89,14,2,80,75,41,90
89,15,2,50,30,60,50
89,16,2,30,30,26,20
89,17,2,50,60,43,70
89,18,2,80,70,82,80
89,19,3,50,50,21,50
89,20,2,1,40,40,10
89,21,2,20,40,35,30
89,22,2,100,40,60,80
89,23,2,80,80,71,80
89,24,3,40,40,14,10
89,25,3,30,35,14,30
89,26,3,90,40,29,80
89,27,3,80,50,45,80
89,28,3,10,10,20,10
89,29,3,99,80,66,70
89,30,3,90,20,48,10
89,31,4,100,85,19,10
89,32,4,80,40,33,90
89,33,3,40,20,15,80
89,34,3,10,10,80,50
89,35,2,70,30,17,80
89,36,2,30,20,26,10
89,37,4,80,70,30,30
89,38,2,78,78,71,90
89,39,2,20,30,43,40
89,40,4,10,30,21,20
89,41,3,20,30,17,20
89,42,3,80,60,13,60
89,43,4,60,70,81,50
89,44,3,0,10,19,1
89,45,3,1,30,19,10
89,46,4,100,70,45,100
89,47,3,20,40,20,80
89,48,3,60,50,18,70
89,49,3,1,10,11,1
89,50,4,10,10,38,10
89,51,3,50,60,26,50
90,1,5,50,32,26,50
90,2,5,50,50,20,33
90,3,4,35,62,29,25
90,4,5,12,15,78,78
90,5,5,80,20,56,80
90,6,5,60,70,29,50
90,7,5,35,56,45,30
90,8,4,99,98,75,100
90,9,5,25,25,29,25
90,10,4,28,28,56,30
90,11,5,45,32,31,65
90,12,3,25,25,78,80
90,13,5,12,33,22,60
90,14,2,38,52,41,40
90,15,2,50,50,60,50
90,16,2,12,38,26,15
90,17,2,38,43,43,22
90,18,2,50,50,82,80
90,19,2,62,48,21,65
90,20,2,0,5,40,40
90,21,2,17,22,35,12
90,22,3,80,80,60,80
90,23,2,40,80,71,30
90,24,3,10,10,14,20
90,25,4,22,33,14,19
90,26,3,89,78,29,100
90,27,3,60,75,45,40
90,28,3,20,20,20,20
90,29,2,75,82,66,85
90,30,5,100,45,48,100
90,31,4,56,34,19,30
90,32,3,20,20,33,20
90,33,3,80,90,15,35
90,34,2,13,66,80,19
90,35,2,20,15,17,30
90,36,2,20,90,26,20
90,37,4,80,70,30,30
90,38,2,92,88,71,92
90,39,4,42,42,43,32
90,40,4,15,30,21,32
90,41,3,30,70,17,40
90,42,2,67,19,13,88
90,43,3,80,32,81,30
90,44,3,20,20,19,20
90,45,5,80,40,19,80
90,46,5,100,84,45,100
90,47,4,10,22,20,20
90,48,2,3,14,18,2
90,49,5,80,65,11,90
90,50,5,100,45,38,100
90,51,3,50,20,26,80
91,1,5,80,50,26,50
91,2,5,30,30,20,10
91,3,4,30,50,29,10
91,4,4,100,90,78,100
91,5,4,80,75,56,60
91,6,4,20,10,29,30
91,7,3,40,50,45,70
91,8,3,20,60,75,30
91,9,5,100,40,29,90
91,10,4,60,70,56,50
91,11,5,20,25,31,30
91,12,3,50,50,78,60
91,13,4,0,5,22,5
91,14,2,40,50,41,30
91,15,2,80,60,60,60
91,16,2,10,15,26,15
91,17,2,5,10,43,35
91,18,2,50,50,82,70
91,19,2,50,30,21,5
91,20,2,0,5,40,10
91,21,3,30,30,35,60
91,22,3,100,100,60,70
91,23,2,50,60,71,50
91,24,3,5,5,14,8
91,25,3,0,25,14,1
91,26,2,0,35,29,0
91,27,2,0,5,45,0
91,28,3,10,10,20,10
91,29,3,99,80,66,80
91,30,3,0,15,48,0
91,31,2,100,40,19,0
91,32,5,90,70,33,80
91,33,3,100,60,15,99
91,34,3,5,10,80,20
91,35,2,1,15,17,2
91,36,3,60,60,26,40
91,37,4,70,70,30,50
91,38,2,100,100,71,80
91,39,2,0,60,43,0
91,40,4,100,70,21,99
91,41,2,1,30,17,0
91,42,3,20,80,13,10
91,43,5,80,70,81,0
91,44,3,5,10,19,10
91,45,4,5,10,19,15
91,46,4,40,70,45,10
91,47,3,100,30,20,100
91,48,4,50,40,18,30
91,49,3,0,15,11,0
91,50,2,0,10,38,2
91,51,3,20,30,26,15
92,1,4,45,50,26,50
92,2,5,25,22,20,20
92,3,4,0,50,29,1
92,4,4,100,80,78,100
92,5,3,60,55,56,45
92,6,4,30,20,29,25
92,7,3,60,30,45,60
92,8,3,100,90,75,100
92,9,4,1,10,29,1
92,10,4,25,28,56,35
92,11,4,0,12,31,5
92,12,3,100,40,78,100
92,13,4,0,10,22,0
92,14,2,65,50,41,50
92,15,3,37,30,60,25
92,16,2,0,10,26,5
92,17,2,1,5,43,5
92,18,2,3,10,82,5
92,19,2,0,6,21,0
92,20,2,0,10,40,0
92,21,3,75,75,35,35
92,22,2,5,45,60,5
92,23,2,99,80,71,99
92,24,3,5,5,14,10
92,25,3,3,20,14,10
92,26,3,10,72,29,5
92,27,2,0,5,45,0
92,28,3,50,45,20,10
92,29,2,99,75,66,99
92,30,3,0,17,48,2
92,31,4,100,50,19,0
92,32,5,100,45,33,100
92,33,4,100,50,15,100
92,34,2,0,5,80,0
92,35,2,0,15,17,0
92,36,4,30,40,26,10
92,37,3,50,45,30,50
92,38,2,85,75,71,99
92,39,2,0,60,43,0
92,40,3,100,75,21,100
92,41,2,0,10,17,0
92,42,2,0,40,13,0
92,43,3,10,12,81,5
92,44,3,7,10,19,15
92,45,4,5,45,19,5
92,46,5,100,45,45,100
92,47,3,5,30,20,5
92,48,2,90,75,18,80
92,49,2,0,7,11,0
92,50,4,1,5,38,0
92,51,3,0,18,26,0
93,1,4,20,35,26,25
93,2,5,35,45,20,10
93,3,3,40,4,29,0
93,4,4,99,90,78,90
93,5,5,10,25,56,30
93,6,4,45,60,29,5
93,7,5,20,40,45,20
93,8,4,99,95,75,65
93,9,4,45,50,29,25
93,10,5,90,65,56,99
93,11,4,20,40,31,20
93,12,2,99,99,78,99
93,13,4,35,5,22,1
93,14,2,25,20,41,98
93,15,2,25,45,60,8
93,16,2,5,2,26,2
93,17,2,1,13,43,2
93,18,2,99,55,82,99
93,19,2,0,50,21,0
93,20,2,25,45,40,5
93,21,2,5,5,35,8
93,22,2,5,15,60,5
93,23,2,0,80,71,0
93,24,4,1,1,14,18
93,25,3,0,10,14,0
93,26,4,0,75,29,0
93,27,3,3,5,45,5
93,28,3,45,45,20,45
93,29,3,70,85,66,10
93,30,3,0,30,48,2
93,31,2,1,15,19,15
93,32,3,20,35,33,25
93,33,3,10,40,15,15
93,34,3,2,5,80,40
93,35,4,5,12,17,10
93,36,2,10,40,26,2
93,37,4,40,50,30,35
93,38,3,100,99,71,100
93,39,3,0,35,43,0
93,40,3,35,75,21,25
93,41,3,1,45,17,15
93,42,4,90,70,13,55
93,43,4,10,25,81,90
93,44,4,0,12,19,2
93,45,4,1,35,19,1
93,46,5,0,90,45,8
93,47,4,1,15,20,1
93,48,2,30,30,18,1
93,49,3,0,25,11,0
93,50,3,0,8,38,1
93,51,3,0,16,26,0
94,1,4,90,70,26,50
94,2,2,5,5,20,20
94,3,4,0,45,29,5
94,4,3,100,80,78,100
94,5,4,5,15,56,25
94,6,2,10,15,29,25
94,7,5,100,65,45,100
94,8,2,15,18,75,45
94,9,4,10,10,29,10
94,10,4,70,85,56,60
94,11,5,55,45,31,25
94,12,2,45,65,78,45
94,13,4,0,15,22,0
94,14,2,35,50,41,56
94,15,2,20,25,60,45
94,16,2,3,12,26,25
94,17,2,20,25,43,10
94,18,2,100,50,82,100
94,19,2,0,20,21,0
94,20,2,5,30,40,5
94,21,2,38,50,35,35
94,22,2,60,40,60,63
94,23,2,95,90,71,85
94,24,3,70,35,14,20
94,25,2,0,15,14,0
94,26,4,99,82,29,100
94,27,3,0,25,45,15
94,28,3,40,40,20,50
94,29,2,99,75,66,100
94,30,2,0,12,48,0
94,31,3,100,55,19,5
94,32,2,45,45,33,24
94,33,3,62,42,15,35
94,34,3,0,12,80,0
94,35,4,21,40,17,23
94,36,2,65,75,26,75
94,37,4,35,35,30,35
94,38,2,100,100,71,100
94,39,4,55,60,43,35
94,40,3,100,65,21,100
94,41,3,5,40,17,10
94,42,3,50,80,13,15
94,43,4,80,50,81,45
94,44,3,25,20,19,30
94,45,4,0,42,19,15
94,46,4,45,20,45,45
94,47,5,20,30,20,19
94,48,4,75,50,18,75
94,49,4,0,24,11,0
94,50,2,0,5,38,0
94,51,2,0,25,26,0
95,1,2,50,30,26,20
95,2,2,80,60,20,40
95,3,3,0,30,29,0
95,4,4,100,80,78,100
95,5,4,0,20,56,10
95,6,4,30,12,29,25
95,7,4,0,35,45,0
95,8,3,45,60,75,25
95,9,4,10,15,29,15
95,10,2,10,60,56,10
95,11,4,50,20,31,50
95,12,3,100,100,78,65
95,13,4,0,10,22,0
95,14,2,10,10,41,10
95,15,2,70,60,60,60
95,16,3,25,10,26,25
95,17,2,0,10,43,0
95,18,2,10,20,82,25
95,19,2,0,50,21,0
95,20,2,0,20,40,0
95,21,2,60,25,35,40
95,22,2,20,20,60,20
95,23,2,20,30,71,40
95,24,3,5,5,14,5
95,25,3,10,20,14,10
95,26,3,25,80,29,45
95,27,2,20,30,45,20
95,28,3,60,60,20,10
95,29,2,70,70,66,60
95,30,3,5,15,48,10
95,31,2,100,60,19,0
95,32,4,100,40,33,100
95,33,4,0,12,15,10
95,34,3,0,10,80,0
95,35,2,0,12,17,0
95,36,2,30,30,26,20
95,37,3,65,65,30,60
95,38,2,100,100,71,100
95,39,2,0,70,43,0
95,40,5,100,70,21,100
95,41,3,0,71,17,0
95,42,3,10,25,13,10
95,43,2,95,65,81,10
95,44,3,0,5,19,0
95,45,5,80,40,19,80
95,46,5,100,65,45,100
95,47,4,20,30,20,50
95,48,3,25,30,18,25
95,49,4,0,30,11,0
95,50,3,0,25,38,0
95,51,2,0,20,26,0
96,1,2,3,6,26,68
96,2,5,46,35,20,15
96,3,4,10,22,29,69
96,4,3,19,50,78,46
96,5,3,10,25,56,56
96,6,3,78,23,29,12
96,7,4,30,17,45,50
96,8,3,60,50,75,50
96,9,3,50,30,29,72
96,10,3,60,37,56,10
96,11,5,33,30,31,57
96,12,3,100,68,78,50
96,13,5,1,11,22,45
96,14,3,100,70,41,49
96,15,2,100,90,60,100
96,16,2,50,40,26,80
96,17,2,30,20,43,30
96,18,2,100,60,82,90
96,19,2,40,18,21,40
96,20,3,100,53,40,70
96,21,2,60,40,35,50
96,22,2,50,50,60,60
96,23,2,60,70,71,100
96,24,3,3,3,14,13
96,25,4,70,20,14,15
96,26,4,100,90,29,34
96,27,2,70,30,45,100
96,28,3,60,50,20,3
96,29,2,20,18,66,58
96,30,3,0,10,48,30
96,31,2,70,67,19,49
96,32,5,100,100,33,100
96,33,2,0,10,15,10
96,34,2,15,23,80,67
96,35,2,10,15,17,45
96,36,2,25,25,26,75
96,37,3,25,24,30,70
96,38,2,100,90,71,70
96,39,3,20,30,43,30
96,40,4,100,45,21,100
96,41,2,70,30,17,85
96,42,3,50,85,13,10
96,43,4,15,20,81,50
96,44,3,33,35,19,20
96,45,4,50,30,19,60
96,46,4,100,41,45,60
96,47,3,20,25,20,34
96,48,3,0,4,18,21
96,49,4,1,5,11,10
96,50,4,100,8,38,46
96,51,5,0,6,26,30
97,1,2,5,20,26,10
97,2,2,85,60,20,30
97,3,2,1,30,29,1
97,4,4,99,85,78,99
97,5,5,75,50,56,70
97,6,5,40,20,29,40
97,7,2,99,40,45,99
97,8,2,10,85,75,5
97,9,2,4,25,29,5
97,10,2,10,75,56,5
97,11,3,2,20,31,3
97,12,2,80,45,78,80
97,13,4,20,1,22,1
97,14,2,5,30,41,5
97,15,2,10,20,60,5
97,16,2,10,5,26,5
97,17,2,2,20,43,2
97,18,2,99,50,82,99
97,19,2,1,20,21,1
97,20,2,0,10,40,0
97,21,2,5,40,35,5
97,22,2,95,95,60,60
97,23,2,95,85,71,99
97,24,3,8,15,14,15
97,25,3,75,35,14,70
97,26,4,90,90,29,80
97,27,2,10,10,45,10
97,28,4,25,35,20,20
97,29,2,70,75,66,25
97,30,2,1,35,48,5
97,31,3,25,65,19,50
97,32,4,40,70,33,5
97,33,3,25,25,15,35
97,34,3,60,60,80,70
97,35,3,50,50,17,5
97,36,2,50,60,26,20
97,37,4,30,60,30,20
97,38,2,95,95,71,95
97,39,2,0,50,43,0
97,40,4,99,60,21,99
97,41,3,20,80,17,10
97,42,2,10,30,13,10
97,43,2,50,50,81,7
97,44,3,35,35,19,15
97,45,3,60,50,19,40
97,46,4,100,80,45,100
97,47,5,100,25,20,100
97,48,3,25,15,18,25
97,49,5,0,10,11,0
97,50,4,0,10,38,0
97,51,3,20,30,26,10
98,1,5,10,20,26,20
98,2,2,100,50,20,100
98,3,5,10,50,29,20
98,4,5,99,50,78,100
98,5,5,10,30,56,30
98,6,3,50,20,29,60
98,7,3,100,50,45,100
98,8,4,100,60,75,100
98,9,4,10,30,29,50
98,10,3,75,80,56,50
98,11,5,30,20,31,30
98,12,3,100,99,78,100
98,13,5,0,5,22,20
98,14,2,10,10,41,10
98,15,2,60,20,60,60
98,16,2,20,10,26,20
98,17,2,50,20,43,50
98,18,2,100,30,82,60
98,19,2,80,50,21,60
98,20,2,0,20,40,20
98,21,3,30,50,35,30
