Participant,Event,Valence,E1,eBR,BR,E2
59,35,2,20,35,17,25
59,36,2,90,90,26,90
59,37,4,60,45,30,60
59,38,1,100,92,71,100
59,39,3,0,70,43,0
59,40,4,12,32,21,60
59,41,3,76,65,17,70
59,42,3,100,85,13,100
59,43,3,35,40,81,100
59,44,4,40,60,19,40
59,45,3,0,20,19,0
59,46,5,100,78,45,100
59,47,3,0,4,20,0
59,48,3,80,80,18,60
59,49,4,90,98,11,90
59,50,5,50,50,38,50
59,51,3,100,75,26,100
60,1,5,15,2,26,20
60,2,5,60,60,20,60
60,3,4,45,10,29,0
60,4,3,90,90,78,90
60,5,5,50,50,56,85
60,6,3,30,30,29,10
60,7,5,100,54,45,100
60,8,4,50,50,75,15
60,9,4,16,16,29,15
60,10,4,5,45,56,5
60,11,4,5,5,31,10
60,12,3,10,67,78,12
60,13,5,5,0,22,5
60,14,2,10,10,41,10
60,15,2,67,67,60,50
60,16,2,25,25,26,5
60,17,2,5,23,43,5
60,18,2,45,89,82,25
60,19,1,5,5,21,5
60,20,3,5,5,40,5
60,21,3,45,45,35,50
60,22,2,67,67,60,56
60,23,1,56,56,71,68
60,24,3,25,25,14,25
60,25,1,0,10,14,0
60,26,3,95,95,29,85
60,27,3,98,98,45,80
60,28,3,19,40,20,15
60,29,1,97,97,66,70
60,30,5,50,50,48,50
60,31,3,35,12,19,70
60,32,5,70,70,33,100
60,33,3,76,76,15,95
60,34,3,56,56,80,65
60,35,2,0,30,17,0
60,36,2,10,10,26,10
60,37,3,45,45,30,30
60,38,3,85,85,71,95
60,39,4,50,50,43,85
60,40,3,85,85,21,80
60,41,1,0,19,17,0
60,42,3,100,89,13,100
60,43,3,10,56,81,35
60,44,3,30,30,19,25
60,45,4,12,12,19,45
60,46,5,0,60,45,0
60,47,3,14,14,20,10
60,48,3,0,10,18,0
60,49,3,0,5,11,0
60,50,3,0,3,38,0
60,51,1,0,3,26,0
61,1,4,16,12,26,10
61,2,5,11,36,20,15
61,3,4,20,15,29,2
61,4,4,99,52,78,98
61,5,2,2,22,56,2
61,6,5,87,25,29,80
61,7,4,2,52,45,0
61,8,3,87,80,75,88
61,9,5,25,65,29,75
61,10,3,75,78,56,87
61,11,5,92,41,31,75
61,12,3,100,90,78,99
61,13,4,1,33,22,0
61,14,3,7,34,41,2
61,15,3,15,35,60,23
61,16,3,10,26,26,10
61,17,2,60,75,43,20
61,18,2,97,83,82,90
61,19,1,2,63,21,2
61,20,2,5,23,40,1
61,21,2,98,88,35,78
61,22,2,99,98,60,98
61,23,3,90,85,71,80
61,24,3,25,30,14,40
61,25,2,2,14,14,5
61,26,4,100,70,29,100
61,27,1,17,36,45,12
61,28,3,82,80,20,40
61,29,3,88,62,66,75
61,30,2,0,90,48,0
61,31,3,55,29,19,85
61,32,4,98,65,33,100
61,33,5,98,80,15,99
61,34,3,63,42,80,80
61,35,3,6,18,17,10
61,36,3,92,67,26,52
61,37,3,99,57,30,99
61,38,2,100,99,71,99
61,39,1,0,15,43,1
61,40,4,0,12,21,2
61,41,3,97,53,17,85
61,42,2,0,72,13,1
61,43,2,82,58,81,15
61,44,3,85,62,19,75
61,45,3,20,48,19,5
61,46,4,30,28,45,25
61,47,4,1,10,20,7
61,48,4,97,15,18,92
61,49,4,92,18,11,97
61,50,3,60,45,38,65
61,51,3,80,10,26,70
62,1,2,35,50,26,35
62,2,4,10,5,20,20
62,3,3,20,0,29,0
62,4,4,100,90,78,90
62,5,4,50,30,56,50
62,6,4,5,15,29,10
62,7,3,15,50,45,5
62,8,3,10,30,75,5
62,9,3,1,10,29,5
62,10,4,15,60,56,10
62,11,4,5,10,31,0
62,12,2,30,25,78,30
62,13,3,14,0,22,0
62,14,2,5,20,41,15
62,15,1,70,55,60,70
62,16,2,17,5,26,20
62,17,1,8,17,43,15
62,18,2,5,20,82,5
62,19,1,2,20,21,3
62,20,2,3,15,40,10
62,21,1,80,80,35,30
62,22,1,90,90,60,25
62,23,2,5,45,71,40
62,24,3,5,5,14,20
62,25,5,20,15,14,70
62,26,4,50,60,29,50
62,27,2,3,10,45,10
62,28,3,20,20,20,20
62,29,2,60,90,66,80
62,30,5,90,25,48,50
62,31,3,80,30,19,70
62,32,4,100,20,33,90
62,33,3,80,80,15,30
62,34,3,5,15,80,15
62,35,2,50,20,17,70
62,36,2,75,75,26,35
62,37,3,40,40,30,20
62,38,2,90,90,71,90
62,39,3,50,50,43,70
62,40,4,100,90,21,100
62,41,3,90,60,17,60
62,42,3,90,90,13,20
62,43,3,50,30,81,80
62,44,3,20,20,19,10
62,45,3,10,10,19,10
62,46,5,100,60,45,100
62,47,3,2,8,20,15
62,48,3,10,10,18,5
62,49,3,1,5,11,1
62,50,2,15,40,38,20
62,51,3,35,35,26,25
63,1,2,0,5,26,2
63,2,5,10,20,20,10
63,3,4,40,50,29,30
63,4,4,100,80,78,100
63,5,4,40,37,56,40
63,6,1,30,25,29,40
63,7,5,100,70,45,100
63,8,3,70,80,75,60
63,9,4,10,30,29,20
63,10,5,90,40,56,80
63,11,4,70,30,31,80
63,12,2,100,80,78,100
63,13,4,5,40,22,30
63,14,1,20,30,41,20
63,15,1,100,40,60,90
63,16,1,20,20,26,20
63,17,1,3,20,43,20
63,18,1,60,50,82,70
63,19,2,0,70,21,0
63,20,2,0,60,40,0
63,21,1,70,60,35,80
63,22,1,80,60,60,90
63,23,1,100,80,71,100
63,24,4,10,20,14,15
63,25,4,80,60,14,60
63,26,4,100,80,29,100
63,27,2,10,20,45,5
63,28,4,40,50,20,20
63,29,2,90,50,66,80
63,30,2,0,10,48,0
63,31,4,40,20,19,40
63,32,5,100,60,33,80
63,33,3,30,20,15,0
63,34,2,0,30,80,0
63,35,2,0,30,17,0
63,36,2,30,40,26,50
63,37,4,90,80,30,60
63,38,1,100,70,71,100
63,39,2,5,70,43,2
63,40,5,100,80,21,100
63,41,2,60,80,17,50
63,42,3,30,50,13,20
63,43,2,80,50,81,100
63,44,4,50,30,19,50
63,45,3,10,40,19,20
63,46,5,100,70,45,100
63,47,2,0,50,20,0
63,48,2,0,20,18,0
63,49,4,0,30,11,0
63,50,3,0,34,38,0
63,51,3,0,60,26,0
64,1,2,20,30,26,20
64,2,5,5,10,20,15
64,3,4,5,30,29,0
64,4,4,80,80,78,80
64,5,5,90,60,56,95
64,6,4,90,40,29,95
64,7,4,70,60,45,80
64,8,3,30,60,75,30
64,9,4,15,20,29,20
64,10,4,60,45,56,80
64,11,4,10,5,31,30
64,12,3,0,65,78,0
64,13,4,0,15,22,0
64,14,2,10,45,41,5
64,15,3,100,90,60,95
64,16,4,40,40,26,5
64,17,1,10,65,43,5
64,18,2,75,75,82,60
64,19,2,10,25,21,0
64,20,1,0,15,40,0
64,21,3,85,70,35,95
64,22,2,50,50,60,60
64,23,2,95,70,71,70
64,24,3,25,25,14,15
64,25,2,5,30,14,0
64,26,3,100,60,29,100
64,27,2,95,41,45,50
64,28,3,42,40,20,20
64,29,3,80,60,66,70
64,30,3,20,65,48,5
64,31,3,60,30,19,30
64,32,4,90,60,33,50
64,33,3,50,30,15,50
64,34,3,5,60,80,10
64,35,2,5,20,17,20
64,36,3,30,30,26,29
64,37,3,80,70,30,90
64,38,3,100,100,71,100
64,39,3,20,60,43,30
64,40,3,0,70,21,0
64,41,3,95,90,17,70
64,42,3,20,30,13,5
64,43,2,70,60,81,60
64,44,3,0,20,19,0
64,45,3,60,50,19,11
64,46,5,0,20,45,0
64,47,3,100,20,20,100
64,48,2,10,10,18,10
64,49,3,0,40,11,0
64,50,2,0,30,38,5
64,51,3,70,70,26,70
65,1,2,0,5,26,20
65,2,5,10,15,20,10
65,3,3,10,20,29,10
65,4,3,100,100,78,100
65,5,5,50,70,56,50
65,6,3,45,60,29,60
65,7,3,0,50,45,0
65,8,3,20,80,75,30
65,9,4,50,20,29,60
65,10,4,30,60,56,39
65,11,4,0,15,31,10
65,12,3,20,30,78,50
65,13,5,0,15,22,0
65,14,2,50,60,41,50
65,15,2,50,50,60,50
65,16,2,25,20,26,25
65,17,2,0,10,43,0
65,18,2,99,50,82,90
65,19,2,0,20,21,0
65,20,2,0,30,40,0
65,21,2,0,50,35,0
65,22,2,70,50,60,80
65,23,2,25,25,71,25
65,24,3,15,15,14,14
65,25,3,5,10,14,5
65,26,3,70,90,29,70
65,27,3,0,5,45,30
65,28,3,15,15,20,20
65,29,2,90,90,66,99
65,30,3,10,10,48,5
65,31,3,80,90,19,50
65,32,2,100,30,33,100
65,33,3,90,40,15,90
65,34,3,0,70,80,0
65,35,3,50,10,17,90
65,36,2,10,10,26,10
65,37,3,90,90,30,40
65,38,3,99,80,71,99
65,39,3,100,35,43,100
65,40,4,50,30,21,50
65,41,3,0,60,17,0
65,42,3,20,10,13,10
65,43,3,100,70,81,100
65,44,3,5,20,19,5
65,45,4,50,20,19,10
65,46,5,100,60,45,100
65,47,3,0,25,20,0
65,48,1,0,20,18,0
65,49,3,0,15,11,0
65,50,3,0,15,38,0
65,51,3,0,30,26,0
66,1,4,0,0,26,1
66,2,5,10,10,20,4
66,3,3,36,36,29,10
66,4,3,50,70,78,53
66,5,5,40,40,56,78
66,6,5,34,34,29,21
66,7,3,10,60,45,13
66,8,3,90,90,75,96
66,9,3,8,13,29,4
66,10,4,60,90,56,34
66,11,4,78,26,31,78
66,12,3,100,100,78,79
66,13,3,40,10,22,6
66,14,2,34,34,41,35
66,15,2,70,70,60,69
66,16,2,12,34,26,4
66,17,2,90,90,43,88
66,18,1,30,70,82,34
66,19,1,100,70,21,79
66,20,2,12,12,40,34
66,21,2,12,24,35,47
66,22,1,100,100,60,57
66,23,1,57,78,71,67
66,24,3,10,10,14,20
66,25,5,80,20,14,57
66,26,3,10,80,29,9
66,27,2,85,47,45,13
66,28,3,37,37,20,20
66,29,1,88,88,66,99
66,30,3,0,50,48,3
66,31,2,100,77,19,12
66,32,5,90,20,33,89
66,33,3,10,10,15,12
66,34,1,2,37,80,4
66,35,2,8,80,17,4
66,36,2,89,89,26,79
66,37,3,60,60,30,76
66,38,2,99,99,71,70
66,39,2,10,78,43,34
66,40,3,99,35,21,98
66,41,4,97,79,17,98
66,42,4,90,90,13,89
66,43,5,89,58,81,89
66,44,3,20,20,19,19
66,45,3,47,67,19,12
66,46,5,99,50,45,89
66,47,4,90,10,20,97
66,48,4,85,37,18,78
66,49,3,12,68,11,11
66,50,3,0,56,38,2
66,51,3,10,40,26,12
67,1,5,10,10,26,20
67,2,5,80,50,20,50
67,3,4,20,25,29,15
67,4,4,100,100,78,99
67,5,5,50,45,56,40
67,6,4,40,40,29,25
67,7,5,99,70,45,99
67,8,4,90,50,75,75
67,9,4,50,20,29,50
67,10,4,20,50,56,50
67,11,4,20,20,31,10
67,12,3,100,70,78,80
67,13,5,5,20,22,10
67,14,2,80,40,41,60
67,15,1,75,25,60,80
67,16,2,80,40,26,70
67,17,1,20,15,43,20
67,18,1,90,70,82,90
67,19,2,1,20,21,1
67,20,2,10,20,40,20
67,21,1,80,40,35,80
67,22,1,90,85,60,80
67,23,2,50,75,71,60
67,24,3,10,15,14,10
67,25,3,10,20,14,10
67,26,3,100,80,29,90
67,27,2,30,60,45,10
67,28,3,15,20,20,20
67,29,2,99,75,66,99
67,30,3,0,40,48,1
67,31,2,50,40,19,20
67,32,5,40,40,33,60
67,33,4,75,30,15,75
67,34,3,50,60,80,60
67,35,2,10,20,17,10
67,36,3,50,50,26,50
67,37,3,75,75,30,75
67,38,2,99,85,71,99
67,39,3,75,70,43,50
67,40,3,100,50,21,99
67,41,2,10,40,17,1
67,42,3,25,20,13,20
67,43,3,95,70,81,80
67,44,3,5,20,19,5
67,45,5,75,60,19,75
67,46,5,99,80,45,99
67,47,4,10,15,20,10
67,48,3,20,30,18,20
67,49,4,75,15,11,75
67,50,3,1,15,38,5
67,51,3,20,45,26,20
68,1,5,30,12,26,43
68,2,5,50,25,20,50
68,3,3,1,29,29,0
68,4,2,100,75,78,100
68,5,4,31,37,56,11
68,6,4,2,15,29,15
68,7,4,100,87,45,100
68,8,3,55,50,75,45
68,9,4,1,17,29,5
68,10,3,50,48,56,23
68,11,4,25,35,31,25
68,12,3,100,93,78,100
68,13,4,0,14,22,0
68,14,2,10,26,41,13
68,15,1,100,70,60,100
68,16,3,5,7,26,7
68,17,1,1,15,43,3
68,18,2,8,17,82,15
68,19,4,0,22,21,0
68,20,4,100,22,40,100
68,21,2,5,10,35,4
68,22,1,50,35,60,25
68,23,1,15,36,71,17
68,24,2,20,24,14,20
68,25,3,65,25,14,50
68,26,3,80,80,29,80
68,27,2,0,18,45,2
68,28,3,65,65,20,62
68,29,1,57,65,66,46
68,30,4,100,14,48,100
68,31,3,70,65,19,44
68,32,5,0,49,33,0
68,33,3,0,4,15,9
68,34,2,64,45,80,55
68,35,3,0,16,17,14
68,36,3,58,34,26,86
68,37,3,50,31,30,50
68,38,2,100,65,71,100
68,39,3,10,65,43,12
68,40,1,0,34,21,0
68,41,3,46,53,17,25
68,42,3,100,33,13,100
68,43,2,4,32,81,13
68,44,3,20,30,19,17
68,45,5,38,23,19,22
68,46,5,50,20,45,50
68,47,3,10,13,20,11
68,48,3,45,55,18,45
68,49,4,0,13,11,0
68,50,3,0,10,38,0
68,51,1,1,33,26,1
69,1,2,0,19,26,13
69,2,4,12,11,20,6
69,3,4,50,43,29,34
69,4,3,99,76,78,99
69,5,5,21,13,56,31
69,6,4,78,67,29,67
69,7,5,90,75,45,21
69,8,4,90,96,75,56
69,9,4,75,45,29,74
69,10,4,80,77,56,59
69,11,4,24,34,31,34
69,12,3,45,50,78,56
69,13,4,0,12,22,0
69,14,2,21,24,41,18
69,15,2,12,23,60,32
69,16,2,13,31,26,15
69,17,2,21,34,43,36
69,18,2,10,15,82,26
69,19,1,10,20,21,21
69,20,2,4,12,40,12
69,21,2,56,59,35,53
69,22,1,100,100,60,87
69,23,2,56,65,71,29
69,24,3,10,10,14,15
69,25,3,0,45,14,12
69,26,3,99,99,29,99
69,27,2,56,65,45,21
69,28,3,67,56,20,45
69,29,2,99,99,66,99
69,30,3,0,5,48,13
69,31,3,7,32,19,78
69,32,4,100,25,33,99
69,33,3,50,32,15,15
69,34,3,7,12,80,14
69,35,2,0,2,17,0
69,36,2,12,15,26,13
69,37,4,90,90,30,76
69,38,2,99,99,71,99
69,39,3,0,14,43,0
69,40,4,0,5,21,0
69,41,2,0,88,17,13
69,42,3,100,94,13,78
69,43,2,85,92,81,51
69,44,3,2,6,19,5
69,45,4,33,21,19,45
69,46,4,15,77,45,26
69,47,3,0,34,20,31
69,48,2,75,45,18,48
69,49,3,0,10,11,0
69,50,3,0,67,38,0
69,51,3,0,44,26,0
70,1,4,0,5,26,10
70,2,5,5,5,20,10
70,3,2,0,30,29,0
70,4,4,100,90,78,100
70,5,5,0,70,56,0
70,6,4,0,5,29,0
70,7,2,0,30,45,0
70,8,3,100,90,75,100
70,9,3,0,10,29,0
70,10,4,10,15,56,20
70,11,3,0,10,31,0
70,12,2,100,90,78,100
70,13,5,0,20,22,0
70,14,2,5,10,41,10
70,15,2,50,20,60,50
70,16,2,10,10,26,20
70,17,1,0,30,43,0
70,18,2,90,50,82,80
70,19,1,0,40,21,0
70,20,1,0,5,40,0
70,21,2,100,90,35,100
70,22,2,40,20,60,50
70,23,2,80,80,71,70
70,24,3,50,50,14,10
70,25,1,0,48,14,0
70,26,3,100,90,29,100
70,27,1,0,20,45,0
70,28,3,60,60,20,10
70,29,2,80,80,66,80
70,30,2,0,40,48,0
70,31,2,70,60,19,20
70,32,4,100,10,33,90
70,33,4,100,60,15,100
70,34,2,20,20,80,50
70,35,3,20,20,17,20
70,36,3,60,60,26,20
70,37,3,0,5,30,20
70,38,3,60,60,71,20
70,39,1,0,50,43,0
70,40,3,50,40,21,40
70,41,2,0,30,17,0
70,42,3,0,50,13,10
70,43,1,0,20,81,0
70,44,3,5,5,19,10
70,45,3,10,10,19,10
70,46,2,20,60,45,20
70,47,4,0,5,20,10
70,48,4,100,60,18,100
70,49,3,0,10,11,0
70,50,3,20,20,38,20
70,51,3,50,20,26,50
71,1,5,80,60,26,60
71,2,2,0,40,20,0
71,3,2,33,1,29,0
71,4,4,70,70,78,100
71,5,4,30,30,56,60
71,6,2,1,15,29,10
71,7,4,70,70,45,100
71,8,5,100,100,75,100
71,9,2,0,50,29,10
71,10,4,20,70,56,10
71,11,4,30,30,31,40
71,12,2,10,70,78,0
71,13,2,35,35,22,0
71,14,2,10,19,41,10
71,15,3,70,70,60,50
71,16,1,14,0,26,0
71,17,2,10,30,43,10
71,18,4,70,70,82,60
71,19,2,50,50,21,10
71,20,3,80,80,40,50
71,21,3,50,50,35,70
71,22,3,20,70,60,0
71,23,2,10,50,71,10
71,24,3,10,30,14,10
71,25,4,100,50,14,100
71,26,4,70,70,29,10
71,27,5,80,80,45,70
71,28,2,0,40,20,30
71,29,3,50,50,66,70
71,30,5,50,50,48,100
71,31,3,90,70,19,40
71,32,3,30,30,33,50
71,33,3,70,70,15,30
71,34,3,12,12,80,10
71,35,3,60,60,17,60
71,36,2,10,40,26,10
71,37,2,1,10,30,1
71,38,4,20,20,71,80
71,39,3,1,80,43,10
71,40,4,70,70,21,80
71,41,2,10,10,17,20
71,42,4,50,50,13,50
71,43,4,70,70,81,70
71,44,3,10,45,19,10
71,45,2,10,50,19,10
71,46,1,0,50,45,0
71,47,2,10,40,20,10
71,48,2,10,40,18,10
71,49,2,10,40,11,10
71,50,4,20,20,38,20
71,51,4,70,50,26,30
72,1,3,5,10,26,25
72,2,5,50,40,20,30
72,3,3,25,55,29,20
72,4,3,60,40,78,60
72,5,5,75,40,56,85
72,6,4,20,30,29,25
72,7,4,40,20,45,20
72,8,2,75,65,75,80
72,9,4,50,50,29,60
72,10,3,40,50,56,40
72,11,4,30,20,31,20
72,12,3,20,70,78,20
72,13,3,1,10,22,1
72,14,3,15,40,41,15
72,15,2,50,50,60,30
72,16,2,30,10,26,25
72,17,2,39,30,43,18
72,18,2,75,70,82,80
72,19,2,90,40,21,75
72,20,2,35,35,40,30
72,21,2,22,19,35,25
72,22,1,35,40,60,35
72,23,3,13,60,71,20
72,24,3,5,5,14,10
72,25,4,90,30,14,90
72,26,3,99,67,29,80
72,27,3,45,58,45,70
72,28,3,30,30,20,10
72,29,2,78,85,66,50
72,30,3,90,40,48,85
72,31,2,40,40,19,10
72,32,5,90,20,33,10
72,33,3,1,20,15,5
72,34,3,10,12,80,20
72,35,1,3,5,17,5
72,36,3,10,30,26,10
72,37,3,85,60,30,80
72,38,2,99,99,71,95
72,39,3,40,50,43,45
72,40,4,70,50,21,80
72,41,2,30,60,17,10
72,42,3,15,30,13,20
72,43,2,20,40,81,20
72,44,3,10,20,19,15
72,45,4,50,43,19,65
72,46,4,80,65,45,80
72,47,4,5,2,20,10
72,48,3,10,10,18,40
72,49,4,20,20,11,15
72,50,3,1,30,38,5
72,51,3,1,35,26,2
73,1,5,1,5,26,10
73,2,5,20,15,20,20
73,3,5,25,30,29,40
73,4,5,100,80,78,100
73,5,3,0,18,56,25
73,6,5,15,25,29,20
73,7,4,50,45,45,50
73,8,4,25,40,75,40
73,9,4,20,30,29,20
73,10,4,23,86,56,60
73,11,5,10,15,31,27
73,12,2,0,82,78,0
73,13,5,10,28,22,20
73,14,2,25,40,41,40
73,15,2,25,28,60,25
73,16,2,10,20,26,25
73,17,2,10,22,43,25
73,18,2,10,30,82,20
73,19,2,60,38,21,60
73,20,2,25,35,40,50
73,21,4,25,35,35,25
73,22,2,100,100,60,35
73,23,2,80,65,71,70
73,24,3,10,10,14,10
73,25,4,20,23,14,25
73,26,3,25,30,29,25
73,27,3,50,65,45,40
73,28,3,18,18,20,25
73,29,3,25,30,66,70
73,30,3,0,9,48,0
73,31,4,80,35,19,43
73,32,4,50,21,33,30
73,33,2,10,15,15,10
73,34,2,10,17,80,25
73,35,2,50,35,17,35
73,36,2,65,65,26,25
73,37,3,15,25,30,20
73,38,3,10,70,71,25
73,39,2,0,24,43,0
73,40,5,0,15,21,0
73,41,2,0,43,17,10
73,42,3,50,25,13,50
73,43,2,10,25,81,60
73,44,3,23,19,19,10
73,45,4,50,25,19,40
73,46,4,50,45,45,60
73,47,3,100,37,20,100
73,48,3,50,30,18,60
73,49,4,30,20,11,35
73,50,2,10,40,38,25
73,51,3,100,65,26,50
74,1,4,1,13,26,2
74,2,4,1,39,20,3
74,3,3,1,61,29,0
74,4,5,100,90,78,100
74,5,5,80,42,56,100
74,6,2,30,78,29,8
74,7,4,3,58,45,2
74,8,3,2,64,75,40
74,9,3,0,27,29,0
74,10,5,90,74,56,90
74,11,5,85,24,31,70
74,12,1,100,90,78,100
74,13,3,31,31,22,0
74,14,2,80,57,41,80
74,15,3,70,83,60,48
74,16,2,6,47,26,15
74,17,1,10,85,43,60
74,18,1,20,71,82,90
74,19,2,1,29,21,1
74,20,2,7,48,40,3
74,21,3,80,67,35,59
74,22,1,38,84,60,60
74,23,3,20,80,71,3
74,24,3,18,25,14,7
74,25,4,1,24,14,1
74,26,5,100,87,29,100
74,27,3,90,88,45,60
74,28,3,19,45,20,6
74,29,1,5,75,66,50
74,30,5,100,38,48,100
74,31,3,20,83,19,3
74,32,5,90,28,33,90
74,33,4,8,47,15,60
74,34,3,2,18,80,67
74,35,2,50,68,17,3
74,36,3,0,43,26,0
74,37,3,42,87,30,50
74,38,1,5,74,71,80
74,39,4,100,74,43,100
74,40,4,100,60,21,100
74,41,1,0,48,17,0
74,42,2,0,20,13,0
74,43,5,100,70,81,100
74,44,3,7,36,19,5
74,45,3,3,13,19,3
74,46,5,9,64,45,3
74,47,3,20,42,20,10
74,48,2,60,36,18,38
74,49,3,1,14,11,1
74,50,3,0,74,38,1
74,51,3,5,43,26,1
75,1,2,9,14,26,9
75,2,5,45,32,20,20
75,3,1,31,10,29,2
75,4,5,100,85,78,100
75,5,4,32,64,56,32
75,6,3,50,61,29,28
75,7,5,97,32,45,96
75,8,3,90,78,75,90
75,9,4,45,52,29,40
75,10,4,94,74,56,86
75,11,4,2,12,31,12
75,12,3,78,29,78,78
75,13,3,19,2,22,2
75,14,2,76,85,41,75
75,15,2,68,21,60,67
75,16,2,37,28,26,56
75,17,2,12,28,43,16
75,18,1,12,29,82,20
75,19,1,7,36,21,10
75,20,1,4,46,40,8
75,21,2,96,86,35,92
75,22,1,76,87,60,78
75,23,2,96,84,71,90
75,24,3,19,23,14,10
75,25,5,28,32,14,76
75,26,3,100,72,29,100
75,27,3,46,65,45,45
75,28,3,45,78,20,85
75,29,3,84,91,66,80
75,30,5,100,26,48,100
75,31,2,84,78,19,19
75,32,4,20,27,33,45
75,33,3,78,56,15,61
75,34,3,76,67,80,78
75,35,2,6,48,17,22
75,36,2,90,92,26,92
75,37,4,67,72,30,67
75,38,2,98,95,71,80
75,39,3,96,79,43,83
75,40,5,97,78,21,100
75,41,3,95,84,17,89
75,42,4,89,76,13,82
75,43,2,34,43,81,60
75,44,3,8,22,19,12
75,45,4,12,8,19,12
75,46,5,100,76,45,100
75,47,3,2,34,20,10
75,48,3,45,25,18,18
75,49,3,10,32,11,8
75,50,3,2,31,38,5
75,51,3,50,68,26,50
76,1,2,9,13,26,10
76,2,5,15,19,20,15
76,3,4,45,80,29,50
76,4,3,100,100,78,100
76,5,4,35,34,56,25
76,6,3,70,47,29,70
76,7,4,100,20,45,70
76,8,3,100,70,75,100
76,9,4,60,40,29,60
76,10,4,42,30,56,45
76,11,4,20,54,31,30
76,12,3,0,70,78,0
76,13,5,25,30,22,30
76,14,2,10,60,41,10
76,15,2,60,60,60,40
76,16,2,17,58,26,30
76,17,1,19,28,43,15
76,18,2,100,63,82,80
76,19,1,0,25,21,0
76,20,2,25,15,40,45
76,21,1,74,59,35,60
76,22,2,84,70,60,70
76,23,2,30,59,71,70
76,24,3,0,10,14,20
76,25,3,100,87,14,100
76,26,3,0,68,29,0
76,27,1,48,67,45,45
76,28,3,19,19,20,20
76,29,2,88,79,66,82
76,30,5,100,20,48,100
76,31,2,68,26,19,25
76,32,5,0,26,33,0
76,33,4,24,60,15,46
76,34,2,20,70,80,20
76,35,1,0,65,17,0
76,36,2,72,72,26,30
76,37,3,100,70,30,100
76,38,2,100,92,71,80
76,39,2,12,76,43,25
76,40,3,50,72,21,50
76,41,1,10,70,17,20
76,42,3,50,50,13,68
76,43,2,23,19,81,40
76,44,3,20,20,19,25
76,45,4,65,50,19,60
76,46,5,100,40,45,100
76,47,3,100,42,20,100
76,48,1,100,20,18,100
76,49,4,0,13,11,0
76,50,2,5,30,38,20
76,51,4,50,29,26,50
77,1,4,50,20,26,25
77,2,5,5,20,20,5
77,3,4,20,39,29,80
77,4,4,100,90,78,100
77,5,3,10,27,56,10
77,6,3,80,50,29,70
77,7,3,0,50,45,1
77,8,2,70,75,75,80
77,9,5,80,20,29,80
77,10,4,80,70,56,80
77,11,4,70,30,31,80
77,12,2,20,50,78,10
77,13,5,15,10,22,20
77,14,2,50,50,41,45
77,15,2,100,90,60,80
77,16,2,5,50,26,20
77,17,2,5,15,43,70
77,18,1,50,60,82,90
77,19,1,0,80,21,0
77,20,2,80,60,40,90
77,21,2,5,15,35,40
77,22,1,80,80,60,80
77,23,1,100,90,71,100
77,24,3,40,10,14,15
77,25,4,100,70,14,100
77,26,3,100,70,29,100
77,27,2,0,20,45,1
77,28,3,70,60,20,20
77,29,1,70,70,66,80
77,30,4,100,50,48,90
77,31,3,100,50,19,80
77,32,5,40,50,33,20
77,33,3,90,50,15,90
77,34,2,80,50,80,80
77,35,1,0,10,17,1
77,36,2,50,60,26,5
77,37,4,50,60,30,30
77,38,2,100,80,71,60
77,39,3,15,30,43,90
77,40,4,85,70,21,90
77,41,2,5,40,17,1
77,42,3,0,40,13,0
77,43,2,50,60,81,80
77,44,3,60,50,19,30
77,45,4,70,50,19,80
77,46,5,100,80,45,100
77,47,4,20,21,20,10
77,48,3,5,50,18,5
77,49,3,5,10,11,5
77,50,4,0,30,38,5
77,51,1,0,40,26,0
78,1,2,0,5,26,10
78,2,5,5,10,20,10
78,3,3,40,10,29,0
78,4,3,85,50,78,85
78,5,4,90,50,56,80
78,6,3,14,23,29,15
78,7,5,100,50,45,100
78,8,3,40,40,75,75
78,9,4,50,20,29,50
78,10,4,18,18,56,15
78,11,3,5,20,31,0
78,12,3,0,40,78,40
78,13,3,30,0,22,0
78,14,1,10,25,41,10
78,15,3,50,50,60,60
78,16,2,25,15,26,15
78,17,2,14,29,43,15
78,18,2,60,60,82,75
78,19,2,5,25,21,5
78,20,1,0,10,40,0
78,21,3,75,61,35,40
78,22,3,80,75,60,80
78,23,2,95,89,71,50
78,24,3,8,8,14,14
78,25,1,0,15,14,0
78,26,3,100,71,29,100
78,27,1,0,10,45,0
78,28,3,30,30,20,20
78,29,2,79,79,66,60
78,30,3,0,31,48,0
78,31,2,100,67,19,0
78,32,3,100,25,33,100
78,33,3,10,10,15,20
78,34,2,30,30,80,50
78,35,1,0,10,17,0
78,36,2,80,80,26,25
78,37,3,80,40,30,75
78,38,2,100,100,71,80
78,39,1,0,55,43,0
78,40,3,2,37,21,5
78,41,3,0,40,17,0
78,42,3,5,39,13,5
78,43,2,80,70,81,80
78,44,3,5,27,19,15
78,45,5,90,70,19,95
78,46,5,100,40,45,100
78,47,3,0,20,20,0
78,48,2,0,31,18,0
78,49,3,15,15,11,10
78,50,3,0,75,38,0
78,51,3,0,30,26,0
79,1,4,8,12,26,5
79,2,5,0,32,20,0
79,3,3,0,43,29,0
79,4,3,100,77,78,100
79,5,5,30,59,56,40
79,6,3,0,20,29,0
79,7,4,100,52,45,100
79,8,3,10,35,75,20
79,9,3,0,22,29,0
79,10,5,100,76,56,100
79,11,3,0,21,31,0
79,12,2,100,89,78,100
