"Participant","Event","Valence","E1","eBR","BR","E2","direction","update"
28,43,4,10,80,81,10,"1",0
28,44,2,0,30,19,0,"1",0
28,45,3,70,70,19,19,"-1",51
28,46,3,20,50,45,20,"1",0
28,47,2,20,20,20,20,"0",0
28,48,3,70,15,18,70,"-1",0
28,49,3,0,20,11,0,"1",0
28,50,4,0,5,38,0,"1",0
28,51,2,10,20,26,10,"1",0
29,1,2,5,10,26,30,"1",-25
29,2,2,10,20,20,20,"1",-10
29,3,3,20,36,29,20,"1",0
29,4,4,0,85,78,0,"1",0
29,5,4,20,90,56,40,"1",-20
29,6,4,60,46,29,20,"-1",40
29,7,5,100,70,45,100,"-1",0
29,8,4,100,70,75,100,"-1",0
29,9,4,0,18,29,0,"1",0
29,10,5,70,46,56,60,"-1",10
29,11,4,5,27,31,5,"1",0
29,12,2,0,97,78,0,"1",0
29,13,3,0,12,22,0,"1",0
29,14,1,30,57,41,30,"1",0
29,15,2,80,40,60,60,"-1",20
29,16,1,73,73,26,40,"-1",33
29,17,2,60,40,43,60,"-1",0
29,18,1,100,97,82,70,"-1",30
29,19,1,90,70,21,90,"-1",0
29,20,2,100,75,40,100,"-1",0
29,21,2,80,70,35,40,"-1",40
29,22,2,100,85,60,80,"-1",20
29,23,2,20,90,71,20,"1",0
29,24,3,20,20,14,15,"-1",5
29,25,3,0,24,14,0,"1",0
29,26,5,100,65,29,100,"-1",0
29,27,2,40,65,45,100,"1",-60
29,28,3,50,37,20,20,"-1",30
29,29,2,99,97,66,100,"-1",-1
29,30,3,0,35,48,0,"1",0
29,31,2,100,50,19,0,"-1",100
29,32,5,100,20,33,100,"-1",0
29,33,2,100,16,15,100,"-1",0
29,34,3,30,50,80,70,"1",-40
29,35,1,20,45,17,20,"-1",0
29,36,3,95,95,26,15,"-1",80
29,37,4,90,79,30,50,"-1",40
29,38,2,30,97,71,50,"1",-20
29,39,2,0,45,43,0,"1",0
29,40,4,0,4,21,0,"1",0
29,41,3,100,40,17,100,"-1",0
29,42,3,100,45,13,100,"-1",0
29,43,3,0,6,81,15,"1",-15
29,44,4,35,34,19,45,"-1",-10
29,45,3,60,30,19,60,"-1",0
29,46,5,100,46,45,100,"-1",0
29,47,4,100,84,20,100,"-1",0
29,48,3,10,9,18,10,"1",0
29,49,2,0,40,11,0,"1",0
29,50,4,30,60,38,30,"1",0
29,51,2,40,45,26,25,"-1",15
30,1,4,20,20,26,25,"1",-5
30,2,5,10,10,20,10,"1",0
30,3,4,60,0,29,0,"-1",60
30,4,5,70,70,78,70,"1",0
30,5,3,20,10,56,20,"1",0
30,6,4,10,25,29,15,"1",-5
30,7,3,0,20,45,10,"1",-10
30,8,3,90,55,75,80,"-1",10
30,9,4,10,10,29,10,"1",0
30,10,4,30,45,56,30,"1",0
30,11,3,0,10,31,0,"1",0
30,12,2,70,70,78,70,"1",0
30,13,5,12,2,22,2,"1",10
30,14,2,50,10,41,10,"-1",40
30,15,2,60,60,60,60,"0",0
30,16,2,40,40,26,40,"-1",0
30,17,2,20,30,43,20,"1",0
30,18,1,70,30,82,80,"1",-10
30,19,2,80,18,21,80,"-1",0
30,20,2,0,20,40,0,"1",0
30,21,3,60,60,35,60,"-1",0
30,22,1,50,60,60,50,"1",0
30,23,2,90,70,71,90,"-1",0
30,24,3,2,2,14,10,"1",-8
30,25,4,30,15,14,30,"-1",0
30,26,3,80,80,29,80,"-1",0
30,27,2,50,50,45,50,"-1",0
30,28,3,40,50,20,20,"-1",20
30,29,2,99,80,66,99,"-1",0
30,30,3,0,47,48,0,"1",0
30,31,3,15,23,19,15,"1",0
30,32,4,10,40,33,10,"1",0
30,33,3,99,60,15,0,"-1",99
30,34,2,20,50,80,30,"1",-10
30,35,2,0,45,17,0,"1",0
30,36,2,50,80,26,50,"-1",0
30,37,4,30,50,30,30,"0",0
30,38,2,75,75,71,75,"-1",0
30,39,2,0,30,43,0,"1",0
30,40,4,10,45,21,10,"1",0
30,41,3,70,60,17,60,"-1",10
30,42,3,0,70,13,0,"1",0
30,43,4,10,50,81,10,"1",0
30,44,3,5,25,19,5,"1",0
30,45,3,10,40,19,10,"1",0
30,46,5,100,70,45,100,"-1",0
30,47,3,15,11,20,20,"1",-5
30,48,3,30,15,18,30,"-1",0
30,49,2,0,12,11,0,"1",0
30,50,3,2,40,38,2,"1",0
30,51,2,20,60,26,10,"1",10
31,1,4,50,50,26,40,"-1",10
31,2,5,70,50,20,60,"-1",10
31,3,5,10,30,29,20,"1",-10
31,4,5,100,100,78,100,"-1",0
31,5,4,0,30,56,10,"1",-10
31,6,4,0,30,29,0,"1",0
31,7,4,20,40,45,20,"1",0
31,8,5,90,60,75,90,"-1",0
31,9,5,30,50,29,30,"-1",0
31,10,5,50,60,56,50,"1",0
31,11,5,50,40,31,40,"-1",10
31,12,3,100,100,78,100,"-1",0
31,13,5,10,30,22,10,"1",0
31,14,3,20,40,41,20,"1",0
31,15,3,100,80,60,80,"-1",20
31,16,3,10,10,26,10,"1",0
31,17,2,50,70,43,30,"-1",20
31,18,2,10,10,82,10,"1",0
31,19,1,0,20,21,0,"1",0
31,20,2,100,40,40,100,"-1",0
31,21,2,10,30,35,30,"1",-20
31,22,1,20,40,60,30,"1",-10
31,23,3,60,90,71,50,"1",10
31,24,3,30,30,14,14,"-1",16
31,25,5,100,80,14,100,"-1",0
31,26,5,100,100,29,100,"-1",0
31,27,3,100,70,45,100,"-1",0
31,28,3,30,40,20,20,"-1",10
31,29,3,40,70,66,40,"1",0
31,30,5,60,50,48,60,"-1",0
31,31,2,40,40,19,15,"-1",25
31,32,3,50,30,33,50,"-1",0
31,33,3,100,100,15,60,"-1",40
31,34,3,90,100,80,70,"-1",20
31,35,1,0,10,17,0,"1",0
31,36,3,100,80,26,60,"-1",40
31,37,3,70,70,30,50,"-1",20
31,38,3,100,100,71,100,"-1",0
31,39,1,20,60,43,20,"1",0
31,40,5,80,50,21,80,"-1",0
31,41,4,10,70,17,10,"1",0
31,42,3,0,40,13,0,"1",0
31,43,4,0,0,81,20,"1",-20
31,44,3,30,50,19,19,"-1",11
31,45,4,100,80,19,60,"-1",40
31,46,4,50,50,45,50,"-1",0
31,47,3,40,40,20,30,"-1",10
31,48,2,10,10,18,5,"1",5
31,49,5,100,50,11,100,"-1",0
31,50,3,0,50,38,0,"1",0
31,51,3,50,50,26,50,"-1",0
32,1,1,80,20,26,80,"-1",0
32,2,5,30,70,20,15,"-1",15
32,3,3,25,15,29,15,"1",10
32,4,3,60,75,78,65,"1",-5
32,5,5,45,40,56,48,"1",-3
32,6,4,20,60,29,15,"1",5
32,7,5,60,40,45,60,"-1",0
32,8,4,75,75,75,75,"0",0
32,9,4,25,25,29,30,"1",-5
32,10,5,80,80,56,80,"-1",0
32,11,4,15,12,31,23,"1",-8
32,12,3,20,60,78,30,"1",-10
32,13,4,15,0,22,15,"1",0
32,14,2,60,30,41,61,"-1",-1
32,15,2,20,10,60,30,"1",-10
32,16,2,15,10,26,18,"1",-3
32,17,2,20,20,43,25,"1",-5
32,18,2,60,70,82,62,"1",-2
32,19,1,0,20,21,5,"1",-5
32,20,2,12,26,40,15,"1",-3
32,21,4,90,90,35,85,"-1",5
32,22,1,75,75,60,65,"-1",10
32,23,1,80,80,71,75,"-1",5
32,24,2,12,12,14,14,"1",-2
32,25,4,30,30,14,25,"-1",5
32,26,4,85,85,29,85,"-1",0
32,27,2,55,55,45,50,"-1",5
32,28,4,40,40,20,20,"-1",20
32,29,2,65,65,66,65,"1",0
32,30,2,0,15,48,0,"1",0
32,31,2,28,30,19,25,"-1",3
32,32,3,80,20,33,83,"-1",-3
32,33,4,80,70,15,70,"-1",10
32,34,2,10,10,80,30,"1",-20
32,35,2,5,25,17,4,"1",1
32,36,3,80,80,26,56,"-1",24
32,37,5,75,60,30,45,"-1",30
32,38,4,80,80,71,75,"-1",5
32,39,4,80,75,43,75,"-1",5
32,40,4,10,25,21,8,"1",2
32,41,4,80,75,17,75,"-1",5
32,42,4,80,65,13,50,"-1",30
32,43,4,15,25,81,30,"1",-15
32,44,4,15,35,19,12,"1",3
32,45,4,20,40,19,15,"-1",5
32,46,4,95,65,45,95,"-1",0
32,47,3,5,25,20,5,"1",0
32,48,2,20,30,18,16,"-1",4
32,49,2,2,20,11,2,"1",0
32,50,4,15,20,38,20,"1",-5
32,51,3,15,15,26,22,"1",-7
33,1,5,1,1,26,5,"1",-4
33,2,5,10,40,20,5,"1",5
33,3,5,70,0,29,0,"-1",70
33,4,5,99,90,78,99,"-1",0
33,5,4,90,30,56,90,"-1",0
33,6,4,10,10,29,35,"1",-25
33,7,5,99,55,45,99,"-1",0
33,8,3,99,80,75,99,"-1",0
33,9,5,95,65,29,95,"-1",0
33,10,4,80,80,56,80,"-1",0
33,11,5,2,15,31,2,"1",0
33,12,3,99,90,78,99,"-1",0
33,13,5,30,0,22,0,"-1",30
33,14,2,5,10,41,5,"1",0
33,15,3,90,85,60,90,"-1",0
33,16,3,15,5,26,10,"1",5
33,17,2,70,70,43,50,"-1",20
33,18,1,5,60,82,5,"1",0
33,19,1,0,40,21,0,"1",0
33,20,1,1,5,40,1,"1",0
33,21,3,20,20,35,35,"1",-15
33,22,2,50,50,60,60,"1",-10
33,23,2,90,90,71,90,"-1",0
33,24,3,20,20,14,14,"-1",6
33,25,3,50,40,14,50,"-1",0
33,26,3,99,80,29,99,"-1",0
33,27,1,10,65,45,10,"1",0
33,28,3,30,30,20,20,"-1",10
33,29,2,95,95,66,95,"-1",0
33,30,3,50,30,48,50,"-1",0
33,31,2,10,30,19,10,"1",0
33,32,4,99,10,33,99,"-1",0
33,33,3,5,5,15,5,"1",0
33,34,1,70,70,80,80,"1",-10
33,35,2,95,20,17,95,"-1",0
33,36,2,35,35,26,26,"-1",9
33,37,3,10,10,30,10,"1",0
33,38,2,95,90,71,95,"-1",0
33,39,1,1,70,43,1,"1",0
33,40,4,1,15,21,1,"1",0
33,41,3,1,80,17,1,"1",0
33,42,3,100,45,13,100,"-1",0
33,43,3,20,50,81,20,"1",0
33,44,3,0,35,19,1,"1",-1
33,45,3,10,5,19,10,"1",0
33,46,2,5,40,45,5,"1",0
33,47,3,100,55,20,100,"-1",0
33,48,3,100,5,18,100,"-1",0
33,49,3,100,20,11,100,"-1",0
33,50,3,1,35,38,1,"1",0
33,51,3,1,50,26,1,"1",0
34,1,1,5,7,26,22,"1",-17
34,2,5,1,11,20,5,"1",-4
34,3,4,55,10,29,10,"-1",45
34,4,4,100,77,78,100,"-1",0
34,5,4,75,75,56,75,"-1",0
34,6,5,23,33,29,23,"1",0
34,7,4,85,75,45,85,"-1",0
34,8,4,60,60,75,75,"1",-15
34,9,4,77,55,29,77,"-1",0
34,10,5,89,73,56,89,"-1",0
34,11,5,10,25,31,10,"1",0
34,12,2,88,88,78,88,"-1",0
34,13,4,44,33,22,11,"-1",33
34,14,2,60,50,41,50,"-1",10
34,15,2,95,82,60,92,"-1",3
34,16,2,8,10,26,26,"1",-18
34,17,1,55,78,43,55,"-1",0
34,18,1,100,66,82,100,"-1",0
34,19,2,90,65,21,90,"-1",0
34,20,3,80,45,40,80,"-1",0
34,21,1,45,45,35,45,"-1",0
34,22,1,88,88,60,60,"-1",28
34,23,1,90,90,71,71,"-1",19
34,24,3,8,8,14,14,"1",-6
34,25,3,0,17,14,0,"1",0
34,26,5,100,90,29,100,"-1",0
34,27,2,55,22,45,55,"-1",0
34,28,3,66,66,20,20,"-1",46
34,29,2,55,55,66,66,"1",-11
34,30,3,0,10,48,0,"1",0
34,31,2,22,44,19,10,"-1",12
34,32,4,11,33,33,11,"1",0
34,33,3,0,19,15,0,"1",0
34,34,1,66,66,80,80,"1",-14
34,35,2,82,82,17,25,"-1",57
34,36,2,45,45,26,26,"-1",19
34,37,4,89,89,30,30,"-1",59
34,38,1,82,82,71,82,"-1",0
34,39,3,35,55,43,35,"1",0
34,40,4,90,76,21,80,"-1",10
34,41,2,15,15,17,15,"1",0
34,42,3,35,35,13,10,"-1",25
34,43,2,88,77,81,88,"-1",0
34,44,3,22,22,19,19,"-1",3
34,45,5,55,55,19,55,"-1",0
34,46,5,80,80,45,70,"-1",10
34,47,3,20,30,20,20,"0",0
34,48,4,20,20,18,20,"-1",0
34,49,3,0,35,11,0,"1",0
34,50,2,11,22,38,11,"1",0
34,51,3,50,50,26,50,"-1",0
35,1,2,5,5,26,26,"1",-21
35,2,5,8,16,20,20,"1",-12
35,3,2,15,0,29,0,"1",15
35,4,4,100,65,78,100,"-1",0
35,5,4,15,60,56,15,"1",0
35,6,4,40,40,29,29,"-1",11
35,7,4,0,53,45,0,"1",0
35,8,2,0,90,75,0,"1",0
35,9,4,1,5,29,1,"1",0
35,10,3,80,80,56,80,"-1",0
35,11,4,20,10,31,31,"1",-11
35,12,3,0,45,78,0,"1",0
35,13,3,12,0,22,0,"1",12
35,14,2,32,25,41,25,"1",7
35,15,1,10,35,60,10,"1",0
35,16,2,12,0,26,0,"1",12
35,17,1,0,8,43,10,"1",-10
35,18,1,80,30,82,80,"1",0
35,19,1,0,15,21,0,"1",0
35,20,2,5,15,40,20,"1",-15
35,21,1,95,95,35,95,"-1",0
35,22,2,40,80,60,40,"1",0
35,23,2,54,54,71,54,"1",0
35,24,3,32,32,14,14,"-1",18
35,25,4,5,15,14,5,"1",0
35,26,3,70,75,29,70,"-1",0
35,27,2,0,6,45,0,"1",0
35,28,3,45,45,20,20,"-1",25
35,29,3,85,85,66,85,"-1",0
35,30,3,0,15,48,0,"1",0
35,31,1,100,78,19,0,"-1",100
35,32,4,100,15,33,100,"-1",0
35,33,3,100,32,15,100,"-1",0
35,34,3,0,5,80,5,"1",-5
35,35,2,0,10,17,0,"1",0
35,36,3,0,60,26,26,"1",-26
35,37,4,32,65,30,30,"-1",2
35,38,2,80,80,71,80,"-1",0
35,39,3,65,60,43,65,"-1",0
35,40,5,0,63,21,0,"1",0
35,41,1,0,65,17,0,"1",0
35,42,3,0,25,13,0,"1",0
35,43,3,0,20,81,0,"1",0
35,44,3,0,4,19,0,"1",0
35,45,3,0,21,19,0,"1",0
35,46,5,100,65,45,100,"-1",0
35,47,3,0,40,20,0,"1",0
35,48,3,0,24,18,0,"1",0
35,49,3,0,8,11,0,"1",0
35,50,3,0,5,38,0,"1",0
35,51,3,0,54,26,0,"1",0
36,1,4,30,14,26,20,"-1",10
36,2,5,10,15,20,15,"1",-5
36,3,3,0,38,29,0,"1",0
36,4,2,100,50,78,100,"-1",0
36,5,5,0,25,56,0,"1",0
36,6,3,95,20,29,95,"-1",0
36,7,3,0,25,45,10,"1",-10
36,8,3,100,85,75,100,"-1",0
36,9,4,12,20,29,12,"1",0
36,10,3,80,35,56,80,"-1",0
36,11,5,40,22,31,40,"-1",0
36,12,3,100,80,78,100,"-1",0
36,13,3,0,17,22,0,"1",0
36,14,2,5,19,41,5,"1",0
36,15,1,78,80,60,78,"-1",0
36,16,2,62,37,26,45,"-1",17
36,17,1,10,15,43,25,"1",-15
36,18,2,90,33,82,95,"-1",-5
36,19,2,2,40,21,5,"1",-3
36,20,2,50,38,40,45,"-1",5
36,21,2,100,50,35,100,"-1",0
36,22,2,100,65,60,100,"-1",0
36,23,2,8,67,71,5,"1",3
36,24,3,3,3,14,10,"1",-7
36,25,4,70,13,14,70,"-1",0
36,26,3,100,70,29,100,"-1",0
36,27,2,80,90,45,60,"-1",20
36,28,3,19,19,20,20,"1",-1
36,29,2,99,60,66,99,"-1",0
36,30,3,100,40,48,100,"-1",0
36,31,3,100,70,19,60,"-1",40
36,32,3,10,10,33,10,"1",0
36,33,3,0,48,15,12,"1",-12
36,34,2,14,8,80,15,"1",-1
36,35,1,0,45,17,0,"1",0
36,36,4,95,65,26,70,"-1",25
36,37,3,90,40,30,90,"-1",0
36,38,2,100,80,71,100,"-1",0
36,39,3,0,68,43,0,"1",0
36,40,3,0,15,21,0,"1",0
36,41,3,100,70,17,100,"-1",0
36,42,3,99,37,13,99,"-1",0
36,43,3,0,13,81,15,"1",-15
36,44,3,20,20,19,19,"-1",1
36,45,3,95,50,19,95,"-1",0
36,46,5,99,70,45,99,"-1",0
36,47,3,10,20,20,15,"1",-5
36,48,3,100,30,18,100,"-1",0
36,49,3,60,20,11,25,"-1",35
36,50,2,0,33,38,0,"1",0
36,51,3,1,12,26,1,"1",0
37,1,4,20,20,26,26,"1",-6
37,2,5,25,25,20,20,"-1",5
37,3,4,60,60,29,30,"-1",30
37,4,4,10,45,78,10,"1",0
37,5,3,40,40,56,56,"1",-16
37,6,4,25,25,29,29,"1",-4
37,7,4,75,40,45,75,"-1",0
37,8,3,75,75,75,75,"0",0
37,9,4,30,40,29,30,"-1",0
37,10,4,80,75,56,60,"-1",20
37,11,5,4,8,31,15,"1",-11
37,12,3,70,70,78,78,"1",-8
37,13,5,20,10,22,15,"1",5
37,14,2,40,60,41,40,"1",0
37,15,1,60,60,60,60,"0",0
37,16,2,15,15,26,26,"1",-11
37,17,2,15,15,43,25,"1",-10
37,18,2,70,70,82,82,"1",-12
37,19,2,95,75,21,90,"-1",5
37,20,3,15,15,40,30,"1",-15
37,21,2,75,75,35,60,"-1",15
37,22,2,80,85,60,60,"-1",20
37,23,2,95,95,71,95,"-1",0
37,24,3,5,5,14,14,"1",-9
37,25,4,20,20,14,14,"-1",6
37,26,4,95,95,29,95,"-1",0
37,27,3,80,75,45,60,"-1",20
37,28,3,10,10,20,20,"1",-10
37,29,2,70,70,66,66,"-1",4
37,30,4,25,35,48,45,"1",-20
37,31,2,25,25,19,19,"-1",6
37,32,4,80,60,33,60,"-1",20
37,33,3,70,70,15,15,"-1",55
37,34,3,40,40,80,80,"1",-40
37,35,3,15,20,17,17,"1",-2
37,36,2,70,70,26,26,"-1",44
37,37,4,40,40,30,30,"-1",10
37,38,3,95,95,71,90,"-1",5
37,39,3,30,50,43,40,"1",-10
37,40,3,90,90,21,45,"-1",45
37,41,3,40,40,17,17,"-1",23
37,42,3,75,75,13,45,"-1",30
37,43,3,25,25,81,75,"1",-50
37,44,3,8,8,19,19,"1",-11
37,45,4,60,60,19,25,"-1",35
37,46,5,100,70,45,100,"-1",0
37,47,3,15,15,20,20,"1",-5
37,48,2,15,15,18,15,"1",0
37,49,5,5,10,11,10,"1",-5
37,50,3,30,40,38,35,"1",-5
37,51,3,25,25,26,26,"1",-1
38,1,5,10,20,26,10,"1",0
38,2,5,5,20,20,5,"1",0
38,3,4,10,20,29,10,"1",0
38,4,2,10,60,78,10,"1",0
38,5,5,95,80,56,80,"-1",15
38,6,3,95,90,29,90,"-1",5
38,7,4,99,50,45,99,"-1",0
38,8,4,75,80,75,75,"0",0
38,9,3,10,10,29,10,"1",0
38,10,3,20,40,56,20,"1",0
38,11,4,80,60,31,80,"-1",0
38,12,1,0,60,78,0,"1",0
38,13,5,2,10,22,2,"1",0
38,14,2,10,20,41,10,"1",0
38,15,2,40,40,60,40,"1",0
38,16,3,25,40,26,15,"1",10
38,17,1,20,40,43,20,"1",0
38,18,2,60,70,82,60,"1",0
38,19,2,70,40,21,40,"-1",30
38,20,3,20,70,40,20,"1",0
38,21,2,40,40,35,35,"-1",5
38,22,3,100,100,60,100,"-1",0
38,23,2,80,90,71,60,"-1",20
38,24,3,10,10,14,14,"1",-4
38,25,3,70,70,14,30,"-1",40
38,26,3,70,90,29,70,"-1",0
38,27,3,100,98,45,98,"-1",2
38,28,3,20,20,20,20,"0",0
38,29,2,80,80,66,66,"-1",14
38,30,3,0,6,48,0,"1",0
38,31,4,5,25,19,5,"1",0
38,32,3,50,20,33,50,"-1",0
38,33,3,1,10,15,1,"1",0
38,34,3,5,10,80,5,"1",0
38,35,2,10,20,17,10,"1",0
38,36,2,90,90,26,26,"-1",64
38,37,4,40,40,30,40,"-1",0
38,38,3,90,80,71,90,"-1",0
38,39,3,0,40,43,0,"1",0
38,40,3,80,80,21,21,"-1",59
38,41,3,20,30,17,8,"-1",12
38,42,3,5,30,13,5,"1",0
38,43,3,5,30,81,15,"1",-10
38,44,3,30,30,19,19,"-1",11
38,45,4,70,60,19,70,"-1",0
38,46,5,95,80,45,90,"-1",5
38,47,5,20,30,20,30,"0",-10
38,48,4,20,10,18,20,"-1",0
38,49,3,0,5,11,0,"1",0
38,50,4,5,20,38,5,"1",0
38,51,3,80,30,26,80,"-1",0
39,1,4,10,10,26,0,"1",10
39,2,5,0,20,20,0,"1",0
39,3,4,10,45,29,10,"1",0
39,4,3,100,100,78,100,"-1",0
39,5,4,100,75,56,70,"-1",30
39,6,4,80,20,29,80,"-1",0
39,7,4,70,50,45,45,"-1",25
39,8,2,100,90,75,100,"-1",0
39,9,4,10,10,29,15,"1",-5
39,10,4,80,25,56,30,"-1",50
39,11,4,50,50,31,50,"-1",0
39,12,3,0,25,78,0,"1",0
39,13,4,0,30,22,10,"1",-10
39,14,2,10,40,41,10,"1",0
39,15,2,75,50,60,60,"-1",15
39,16,2,30,30,26,30,"-1",0
39,17,2,10,33,43,20,"1",-10
39,18,2,50,40,82,40,"1",10
39,19,2,0,30,21,0,"1",0
39,20,2,0,20,40,0,"1",0
39,21,1,50,50,35,50,"-1",0
39,22,2,100,100,60,60,"-1",40
39,23,2,100,70,71,100,"-1",0
39,24,2,40,20,14,14,"-1",26
39,25,4,100,10,14,100,"-1",0
39,26,3,100,80,29,100,"-1",0
39,27,2,100,100,45,100,"-1",0
39,28,3,12,12,20,20,"1",-8
39,29,2,99,70,66,99,"-1",0
39,30,4,100,50,48,100,"-1",0
39,31,3,0,50,19,10,"1",-10
39,32,4,100,50,33,100,"-1",0
39,33,3,90,70,15,20,"-1",70
39,34,3,15,15,80,80,"1",-65
39,35,2,0,70,17,0,"1",0
39,36,3,80,80,26,26,"-1",54
39,37,4,50,30,30,30,"-1",20
39,38,2,100,100,71,71,"-1",29
39,39,3,10,40,43,15,"1",-5
39,40,4,0,50,21,0,"1",0
39,41,3,100,90,17,100,"-1",0
39,42,3,0,10,13,10,"1",-10
39,43,2,0,30,81,0,"1",0
39,44,3,20,20,19,19,"-1",1
39,45,4,100,40,19,100,"-1",0
39,46,5,100,75,45,100,"-1",0
39,47,5,30,30,20,20,"-1",10
39,48,2,10,80,18,10,"1",0
39,49,3,0,30,11,0,"1",0
39,50,3,0,40,38,0,"1",0
39,51,2,10,10,26,10,"1",0
40,1,4,16,16,26,26,"1",-10
40,2,5,0,35,20,0,"1",0
40,3,5,86,100,29,100,"-1",-14
40,4,3,100,97,78,100,"-1",0
40,5,4,40,45,56,45,"1",-5
40,6,2,17,17,29,29,"1",-12
40,7,4,95,95,45,95,"-1",0
40,8,3,100,73,75,100,"-1",0
40,9,3,36,36,29,29,"-1",7
40,10,4,86,86,56,56,"-1",30
40,11,5,30,30,31,31,"1",-1
40,12,2,100,98,78,100,"-1",0
40,13,5,32,15,22,10,"-1",22
40,14,2,26,37,41,37,"1",-11
40,15,3,87,87,60,60,"-1",27
40,16,3,32,75,26,62,"-1",-30
40,17,2,60,60,43,60,"-1",0
40,18,2,84,84,82,82,"-1",2
40,19,2,65,45,21,30,"-1",35
40,20,3,75,60,40,60,"-1",15
40,21,3,100,96,35,100,"-1",0
40,22,2,98,98,60,60,"-1",38
40,23,2,50,67,71,55,"1",-5
40,24,3,49,49,14,14,"-1",35
40,25,3,5,32,14,5,"1",0
40,26,3,100,97,29,100,"-1",0
40,27,3,2,23,45,3,"1",-1
40,28,3,67,67,20,20,"-1",47
40,29,3,87,87,66,66,"-1",21
40,30,3,0,48,48,0,"1",0
40,31,1,100,75,19,0,"-1",100
40,32,4,85,34,33,85,"-1",0
40,33,3,43,52,15,12,"-1",31
40,34,3,20,20,80,20,"1",0
40,35,2,5,23,17,5,"1",0
40,36,3,92,92,26,26,"-1",66
40,37,4,85,85,30,30,"-1",55
40,38,3,100,95,71,95,"-1",5
40,39,2,0,89,43,0,"1",0
40,40,3,0,67,21,0,"1",0
40,41,3,100,85,17,100,"-1",0
40,42,3,100,79,13,100,"-1",0
40,43,3,56,68,81,56,"1",0
40,44,3,70,15,19,70,"-1",0
40,45,4,80,76,19,80,"-1",0
40,46,5,100,69,45,100,"-1",0
40,47,3,61,61,20,20,"-1",41
40,48,2,100,60,18,100,"-1",0
40,49,2,0,28,11,0,"1",0
40,50,3,43,76,38,25,"-1",18
40,51,3,45,45,26,26,"-1",19
41,1,5,5,10,26,8,"1",-3
41,2,5,60,20,20,35,"-1",25
41,3,2,12,5,29,5,"1",7
41,4,2,95,85,78,85,"-1",10
41,5,4,30,40,56,50,"1",-20
41,6,4,35,35,29,30,"-1",5
41,7,4,2,21,45,2,"1",0
41,8,2,95,75,75,90,"-1",5
41,9,4,80,60,29,45,"-1",35
41,10,5,10,35,56,8,"1",2
41,11,4,2,8,31,3,"1",-1
41,12,2,100,90,78,100,"-1",0
41,13,5,25,5,22,5,"-1",20
41,14,2,30,50,41,40,"1",-10
41,15,2,90,60,60,85,"-1",5
41,16,2,30,50,26,30,"-1",0
41,17,1,10,40,43,12,"1",-2
41,18,1,12,28,82,12,"1",0
41,19,1,56,34,21,40,"-1",16
41,20,1,1,12,40,2,"1",-1
41,21,1,45,30,35,39,"-1",6
41,22,1,80,60,60,75,"-1",5
41,23,2,100,80,71,80,"-1",20
41,24,3,4,4,14,10,"1",-6
41,25,3,3,18,14,6,"1",-3
41,26,4,100,95,29,80,"-1",20
41,27,2,20,30,45,30,"1",-10
41,28,3,19,19,20,20,"1",-1
41,29,2,80,80,66,72,"-1",8
41,30,2,5,15,48,5,"1",0
41,31,2,40,60,19,25,"-1",15
41,32,5,80,40,33,30,"-1",50
41,33,2,2,5,15,8,"1",-6
41,34,2,5,10,80,50,"1",-45
41,35,2,2,28,17,2,"1",0
41,36,2,60,40,26,26,"-1",34
41,37,4,65,65,30,35,"-1",30
41,38,1,100,100,71,90,"-1",10
41,39,2,65,35,43,85,"-1",-20
41,40,4,95,95,21,85,"-1",10
41,41,3,80,50,17,60,"-1",20
41,42,3,85,65,13,40,"-1",45
41,43,4,5,10,81,50,"1",-45
41,44,3,30,30,19,20,"-1",10
41,45,5,100,10,19,100,"-1",0
41,46,5,100,75,45,100,"-1",0
41,47,3,40,32,20,30,"-1",10
41,48,2,60,30,18,30,"-1",30
41,49,4,0,5,11,0,"1",0
41,50,3,2,40,38,2,"1",0
41,51,3,40,40,26,20,"-1",20
42,1,5,85,60,26,70,"-1",15
42,2,5,99,31,20,99,"-1",0
42,3,4,18,5,29,18,"1",0
42,4,5,100,100,78,100,"-1",0
42,5,4,100,80,56,56,"-1",44
42,6,4,50,15,29,50,"-1",0
42,7,4,50,80,45,50,"-1",0
42,8,2,100,100,75,100,"-1",0
42,9,4,40,15,29,40,"-1",0
42,10,2,50,45,56,56,"1",-6
42,11,4,10,26,31,10,"1",0
42,12,5,100,85,78,78,"-1",22
42,13,5,12,100,22,100,"1",-88
42,14,1,2,28,41,2,"1",0
42,15,1,50,50,60,50,"1",0
42,16,1,41,0,26,0,"-1",41
42,17,2,15,29,43,15,"1",0
42,18,1,5,23,82,5,"1",0
42,19,1,15,42,21,15,"1",0
42,20,1,0,31,40,0,"1",0
42,21,1,50,30,35,35,"-1",15
42,22,1,67,67,60,60,"-1",7
42,23,1,70,45,71,71,"1",-1
42,24,3,16,16,14,14,"-1",2
42,25,3,17,17,14,14,"-1",3
42,26,4,100,70,29,100,"-1",0
42,27,2,5,40,45,5,"1",0
42,28,3,16,16,20,20,"1",-4
42,29,1,60,40,66,66,"1",-6
42,30,4,2,28,48,2,"1",0
42,31,1,100,10,19,100,"-1",0
42,32,5,0,37,33,0,"1",0
42,33,5,100,20,15,100,"-1",0
42,34,2,65,75,80,80,"1",-15
42,35,1,8,32,17,8,"1",0
42,36,2,80,80,26,26,"-1",54
42,37,4,60,60,30,30,"-1",30
