"Participant","Event","Valence","E1","eBR","BR","E2","direction","update"
88,24,3,5,5,14,10,"1",-5
88,26,3,80,78,29,80,"-1",0
88,27,3,45,40,45,45,"0",0
88,28,3,22,22,20,20,"-1",2
88,30,3,35,30,48,50,"1",-15
88,33,3,20,55,15,22,"-1",-2
88,34,3,65,55,80,70,"1",-5
88,35,3,44,60,17,25,"-1",19
88,39,3,25,33,43,38,"1",-13
88,41,3,40,70,17,25,"-1",15
88,42,3,60,70,13,50,"-1",10
88,43,3,40,60,81,70,"1",-30
88,44,3,20,15,19,20,"-1",0
88,45,3,40,55,19,25,"-1",15
88,48,3,50,25,18,25,"-1",25
88,50,3,15,25,38,28,"1",-13
88,51,3,15,70,26,20,"1",-5
89,8,3,60,60,75,60,"1",0
89,12,3,85,85,78,78,"-1",7
89,21,3,90,90,35,90,"-1",0
89,24,3,30,30,14,14,"-1",16
89,26,3,100,90,29,90,"-1",10
89,28,3,30,30,20,20,"-1",10
89,33,3,45,45,15,35,"-1",10
89,38,3,85,85,71,85,"-1",0
89,39,3,70,60,43,60,"-1",10
89,42,3,10,40,13,10,"1",0
89,44,3,0,23,19,0,"1",0
89,51,3,0,45,26,0,"1",0
90,12,3,95,80,78,85,"-1",10
90,24,3,20,20,14,15,"-1",5
90,26,3,95,95,29,95,"-1",0
90,28,3,65,75,20,40,"-1",25
90,29,3,20,45,66,30,"1",-10
90,33,3,50,20,15,35,"-1",15
90,34,3,75,75,80,75,"1",0
90,38,3,100,90,71,95,"-1",5
90,39,3,65,55,43,60,"-1",5
90,42,3,55,85,13,40,"-1",15
90,43,3,5,15,81,10,"1",-5
90,44,3,40,30,19,10,"-1",30
90,51,3,30,40,26,30,"-1",0
91,3,3,25,0,29,0,"1",25
91,4,3,50,50,78,78,"1",-28
91,9,3,5,5,29,5,"1",0
91,10,3,60,60,56,56,"-1",4
91,11,3,30,40,31,30,"1",0
91,12,3,1,10,78,5,"1",-4
91,15,3,30,20,60,40,"1",-10
91,21,3,60,60,35,40,"-1",20
91,24,3,30,30,14,14,"-1",16
91,25,3,10,25,14,5,"1",5
91,26,3,20,75,29,15,"1",5
91,28,3,5,5,20,20,"1",-15
91,32,3,80,50,33,80,"-1",0
91,34,3,50,50,80,60,"1",-10
91,35,3,50,50,17,40,"-1",10
91,38,3,100,100,71,100,"-1",0
91,40,3,0,50,21,0,"1",0
91,41,3,2,75,17,2,"1",0
91,43,3,50,30,81,50,"1",0
91,44,3,10,40,19,19,"1",-9
91,46,3,0,40,45,0,"1",0
91,47,3,0,10,20,0,"1",0
91,49,3,0,5,11,0,"1",0
92,6,3,30,35,29,30,"-1",0
92,12,3,0,60,78,0,"1",0
92,16,3,20,40,26,30,"1",-10
92,24,3,2,2,14,14,"1",-12
92,26,3,100,80,29,100,"-1",0
92,28,3,50,50,20,20,"-1",30
92,29,3,90,90,66,66,"-1",24
92,33,3,15,50,15,5,"0",10
92,34,3,35,25,80,80,"1",-45
92,36,3,90,90,26,26,"-1",64
92,39,3,2,30,43,2,"1",0
92,42,3,100,70,13,100,"-1",0
92,44,3,1,5,19,3,"1",-2
92,47,3,25,25,20,20,"-1",5
92,49,3,5,20,11,8,"1",-3
93,4,3,100,70,78,100,"-1",0
93,8,3,100,43,75,100,"-1",0
93,21,3,20,20,35,20,"1",0
93,24,3,11,11,14,14,"1",-3
93,26,3,100,80,29,100,"-1",0
93,27,3,30,30,45,30,"1",0
93,28,3,50,50,20,20,"-1",30
93,30,3,100,23,48,100,"-1",0
93,34,3,0,30,80,0,"1",0
93,37,3,50,50,30,50,"-1",0
93,38,3,0,14,71,0,"1",0
93,39,3,0,11,43,0,"1",0
93,41,3,100,40,17,100,"-1",0
93,42,3,100,30,13,100,"-1",0
93,44,3,10,10,19,19,"1",-9
93,48,3,100,30,18,100,"-1",0
93,51,3,50,50,26,26,"-1",24
94,3,3,24,0,29,0,"1",24
94,7,3,0,30,45,0,"1",0
94,8,3,50,80,75,75,"1",-25
94,9,3,10,25,29,10,"1",0
94,10,3,10,35,56,10,"1",0
94,12,3,100,80,78,100,"-1",0
94,13,3,10,0,22,0,"1",10
94,16,3,25,10,26,10,"1",15
94,24,3,10,10,14,10,"1",0
94,28,3,20,20,20,20,"0",0
94,33,3,50,40,15,40,"-1",10
94,34,3,20,30,80,20,"1",0
94,41,3,0,35,17,0,"1",0
94,42,3,50,60,13,50,"-1",0
94,43,3,0,25,81,0,"1",0
94,44,3,20,20,19,20,"-1",0
94,45,3,5,15,19,10,"1",-5
94,48,3,20,40,18,10,"-1",10
94,49,3,0,10,11,1,"1",-1
94,50,3,50,60,38,50,"-1",0
95,3,3,0,50,29,0,"1",0
95,4,3,100,60,78,70,"-1",30
95,12,3,100,80,78,80,"-1",20
95,24,3,20,20,14,20,"-1",0
95,26,3,100,70,29,100,"-1",0
95,28,3,20,20,20,20,"0",0
95,33,3,100,20,15,20,"-1",80
95,35,3,50,50,17,20,"-1",30
95,39,3,30,30,43,30,"1",0
95,40,3,30,30,21,30,"-1",0
95,42,3,0,40,13,0,"1",0
95,43,3,20,30,81,70,"1",-50
95,44,3,20,20,19,20,"-1",0
95,45,3,50,50,19,10,"-1",40
95,48,3,0,15,18,10,"1",-10
95,51,3,0,50,26,0,"1",0
96,8,3,85,85,75,75,"-1",10
96,9,3,1,13,29,1,"1",0
96,24,3,15,15,14,14,"-1",1
96,26,3,99,99,29,99,"-1",0
96,28,3,17,17,20,20,"1",-3
96,30,3,30,10,48,48,"1",-18
96,33,3,100,90,15,90,"-1",10
96,34,3,90,90,80,80,"-1",10
96,41,3,90,60,17,40,"-1",50
96,42,3,20,20,13,13,"-1",7
96,43,3,0,30,81,1,"1",-1
96,44,3,10,10,19,19,"1",-9
96,45,3,5,5,19,19,"1",-14
97,6,3,5,5,29,5,"1",0
97,12,3,100,100,78,78,"-1",22
97,15,3,90,90,60,90,"-1",0
97,18,3,80,80,82,82,"1",-2
97,24,3,33,33,14,14,"-1",19
97,25,3,0,5,14,0,"1",0
97,26,3,100,100,29,100,"-1",0
97,27,3,100,100,45,100,"-1",0
97,28,3,20,20,20,20,"0",0
97,29,3,90,90,66,66,"-1",24
97,30,3,0,5,48,0,"1",0
97,33,3,40,50,15,50,"-1",-10
97,34,3,5,70,80,5,"1",0
97,35,3,99,50,17,99,"-1",0
97,41,3,80,80,17,80,"-1",0
97,42,3,90,90,13,90,"-1",0
97,44,3,20,20,19,19,"-1",1
97,47,3,0,20,20,0,"1",0
97,48,3,0,20,18,5,"1",-5
97,51,3,80,50,26,80,"-1",0
98,32,3,34,30,33,33,"-1",1
98,36,3,30,45,26,20,"-1",10
98,44,3,2,5,19,10,"1",-8
99,1,3,20,12,26,20,"1",0
99,6,3,60,60,29,50,"-1",10
99,7,3,100,78,45,100,"-1",0
99,12,3,89,89,78,89,"-1",0
99,14,3,80,75,41,70,"-1",10
99,15,3,60,76,60,60,"0",0
99,16,3,25,23,26,23,"1",2
99,20,3,65,65,40,65,"-1",0
99,23,3,95,95,71,95,"-1",0
99,24,3,18,18,14,16,"-1",2
99,26,3,100,91,29,100,"-1",0
99,28,3,12,12,20,20,"1",-8
99,29,3,80,75,66,80,"-1",0
99,36,3,93,93,26,50,"-1",43
99,39,3,100,58,43,100,"-1",0
99,41,3,70,68,17,40,"-1",30
99,42,3,50,70,13,50,"-1",0
99,44,3,11,11,19,19,"1",-8
99,48,3,60,60,18,40,"-1",20
99,49,3,10,40,11,10,"1",0
99,50,3,0,55,38,0,"1",0
99,51,3,12,36,26,12,"1",0
100,24,3,15,15,14,15,"-1",0
100,28,3,60,60,20,20,"-1",40
100,34,3,2,5,80,2,"1",0
100,42,3,90,80,13,90,"-1",0
100,44,3,10,15,19,15,"1",-5
100,45,3,10,20,19,10,"1",0
100,49,3,2,5,11,2,"1",0
100,50,3,0,10,38,0,"1",0
