"Participant","Event","Valence","E1","eBR","BR","E2","direction","update"
80,28,3,40,30,20,20,"-1",20
80,30,3,0,10,48,0,"1",0
80,32,3,100,20,33,100,"-1",0
80,33,3,100,20,15,90,"-1",10
80,39,3,10,20,43,10,"1",0
80,40,3,0,80,21,0,"1",0
80,41,3,99,50,17,80,"-1",19
80,43,3,13,70,81,40,"1",-27
80,44,3,60,40,19,80,"-1",-20
80,45,3,80,79,19,70,"-1",10
80,48,3,95,5,18,80,"-1",15
80,50,3,80,75,38,80,"-1",0
80,51,3,29,29,26,30,"-1",-1
81,8,3,100,90,75,100,"-1",0
81,12,3,99,90,78,60,"-1",39
81,24,3,33,33,14,10,"-1",23
81,26,3,90,50,29,90,"-1",0
81,28,3,30,30,20,19,"-1",11
81,29,3,80,75,66,70,"-1",10
81,30,3,10,15,48,35,"1",-25
81,32,3,95,45,33,80,"-1",15
81,33,3,40,30,15,25,"-1",15
81,34,3,5,5,80,50,"1",-45
81,37,3,80,75,30,40,"-1",40
81,39,3,89,45,43,90,"-1",-1
81,41,3,70,40,17,50,"-1",20
81,42,3,15,10,13,20,"-1",-5
81,44,3,10,15,19,5,"1",5
81,47,3,15,35,20,5,"1",10
81,48,3,15,25,18,20,"1",-5
81,50,3,0,20,38,15,"1",-15
81,51,3,50,60,26,60,"-1",-10
82,16,3,60,60,26,50,"-1",10
82,19,3,50,30,21,50,"-1",0
82,20,3,0,10,40,5,"1",-5
82,24,3,19,19,14,22,"-1",-3
82,28,3,25,25,20,19,"-1",6
82,30,3,1,3,48,10,"1",-9
82,31,3,100,100,19,80,"-1",20
82,33,3,10,10,15,10,"1",0
82,36,3,75,75,26,80,"-1",-5
82,37,3,100,100,30,100,"-1",0
82,40,3,50,50,21,25,"-1",25
82,41,3,50,50,17,50,"-1",0
82,43,3,60,40,81,60,"1",0
83,10,3,30,70,56,10,"1",20
83,24,3,9,9,14,5,"1",4
83,26,3,100,60,29,100,"-1",0
83,27,3,2,20,45,10,"1",-8
83,28,3,15,15,20,10,"1",5
83,29,3,90,90,66,80,"-1",10
83,32,3,90,30,33,90,"-1",0
83,33,3,90,80,15,80,"-1",10
83,34,3,1,10,80,10,"1",-9
83,37,3,50,50,30,50,"-1",0
83,38,3,60,60,71,70,"1",-10
83,42,3,10,20,13,15,"1",-5
83,44,3,7,7,19,10,"1",-3
83,45,3,30,45,19,15,"-1",15
83,49,3,12,12,11,10,"-1",2
83,50,3,2,15,38,5,"1",-3
83,51,3,15,15,26,10,"1",5
84,3,3,35,34,29,19,"-1",16
84,5,3,27,49,56,45,"1",-18
84,11,3,10,20,31,21,"1",-11
84,17,3,70,60,43,79,"-1",-9
84,18,3,11,52,82,7,"1",4
84,20,3,20,38,40,34,"1",-14
84,23,3,23,63,71,33,"1",-10
84,26,3,0,17,29,1,"1",-1
84,30,3,10,40,48,2,"1",8
84,31,3,54,39,19,12,"-1",42
84,32,3,1,26,33,1,"1",0
84,33,3,70,39,15,23,"-1",47
84,37,3,45,49,30,47,"-1",-2
84,38,3,70,98,71,86,"1",-16
84,44,3,43,12,19,10,"-1",33
84,51,3,48,60,26,50,"-1",-2
85,24,3,5,5,14,15,"1",-10
85,33,3,55,55,15,22,"-1",33
85,34,3,0,0,80,22,"1",-22
85,38,3,99,99,71,99,"-1",0
85,43,3,44,33,81,77,"1",-33
85,44,3,34,25,19,15,"-1",19
86,3,3,15,0,29,5,"1",10
86,4,3,25,70,78,25,"1",0
86,12,3,100,90,78,100,"-1",0
86,13,3,0,15,22,0,"1",0
86,18,3,20,20,82,35,"1",-15
86,19,3,100,55,21,95,"-1",5
86,20,3,65,12,40,65,"-1",0
86,24,3,2,1,14,15,"1",-13
86,25,3,100,15,14,100,"-1",0
86,26,3,100,70,29,100,"-1",0
86,27,3,25,25,45,55,"1",-30
86,28,3,30,30,20,20,"-1",10
86,29,3,80,80,66,80,"-1",0
86,30,3,80,20,48,90,"-1",-10
86,34,3,100,85,80,90,"-1",10
86,37,3,65,55,30,50,"-1",15
86,39,3,10,35,43,20,"1",-10
86,40,3,15,45,21,10,"1",5
86,41,3,0,30,17,0,"1",0
86,42,3,40,30,13,15,"-1",25
86,43,3,100,45,81,100,"-1",0
86,44,3,15,15,19,15,"1",0
86,50,3,5,5,38,10,"1",-5
86,51,3,80,50,26,70,"-1",10
87,12,3,82,44,78,95,"-1",-13
87,13,3,20,0,22,0,"1",20
87,24,3,80,83,14,32,"-1",48
87,25,3,19,42,14,1,"-1",18
87,28,3,34,62,20,30,"-1",4
87,30,3,93,65,48,20,"-1",73
87,34,3,13,72,80,90,"1",-77
87,41,3,75,90,17,34,"-1",41
87,44,3,50,44,19,50,"-1",0
87,49,3,2,62,11,0,"1",2
87,51,3,11,33,26,10,"1",1
88,1,3,70,30,26,50,"-1",20
88,3,3,25,0,29,15,"1",10
88,9,3,10,30,29,34,"1",-24
88,12,3,68,68,78,70,"1",-2
88,13,3,10,0,22,0,"1",10
88,16,3,20,10,26,20,"1",0
88,21,3,19,19,35,30,"1",-11
88,24,3,10,10,14,20,"1",-10
88,26,3,100,75,29,100,"-1",0
88,28,3,35,35,20,20,"-1",15
88,31,3,70,29,19,50,"-1",20
88,33,3,60,60,15,90,"-1",-30
88,34,3,30,30,80,60,"1",-30
88,39,3,90,65,43,80,"-1",10
88,42,3,55,65,13,23,"-1",32
88,43,3,15,17,81,14,"1",1
88,46,3,10,60,45,0,"1",10
88,47,3,0,20,20,0,"1",0
88,48,3,20,5,18,80,"-1",-60
88,49,3,0,15,11,0,"1",0
88,50,3,0,20,38,0,"1",0
88,51,3,0,40,26,0,"1",0
89,7,3,10,30,45,20,"1",-10
89,24,3,16,9,14,19,"-1",-3
89,26,3,100,70,29,100,"-1",0
89,27,3,80,60,45,80,"-1",0
89,28,3,70,60,20,20,"-1",50
89,29,3,60,60,66,30,"1",30
89,30,3,3,8,48,3,"1",0
89,31,3,90,30,19,5,"-1",85
89,33,3,2,6,15,5,"1",-3
89,34,3,10,15,80,70,"1",-60
89,37,3,5,5,30,10,"1",-5
89,41,3,20,30,17,10,"-1",10
89,42,3,40,70,13,5,"-1",35
89,43,3,60,40,81,80,"1",-20
89,44,3,80,50,19,80,"-1",0
89,45,3,20,5,19,29,"-1",-9
89,49,3,5,20,11,0,"1",5
89,50,3,20,20,38,20,"1",0
90,4,3,10,23,78,10,"1",0
90,5,3,5,21,56,0,"1",5
90,9,3,2,6,29,0,"1",2
90,10,3,61,82,56,45,"-1",16
90,12,3,32,20,78,67,"1",-35
90,14,3,87,45,41,75,"-1",12
90,16,3,89,42,26,42,"-1",47
90,24,3,65,50,14,67,"-1",-2
90,26,3,100,82,29,87,"-1",13
90,28,3,28,20,20,28,"-1",0
90,31,3,32,25,19,8,"-1",24
90,32,3,100,22,33,100,"-1",0
90,34,3,45,48,80,80,"1",-35
90,36,3,83,88,26,87,"-1",-4
90,37,3,5,10,30,5,"1",0
90,41,3,67,29,17,45,"-1",22
90,42,3,0,72,13,0,"1",0
90,43,3,100,82,81,100,"-1",0
90,44,3,2,12,19,0,"1",2
90,45,3,87,43,19,87,"-1",0
90,47,3,100,38,20,100,"-1",0
90,48,3,100,38,18,100,"-1",0
90,49,3,0,22,11,0,"1",0
90,50,3,0,38,38,0,"1",0
90,51,3,0,13,26,0,"1",0
91,4,3,11,15,78,70,"1",-59
91,7,3,80,30,45,90,"-1",-10
91,8,3,70,40,75,40,"1",30
91,10,3,60,50,56,30,"-1",30
91,12,3,80,70,78,80,"-1",0
91,24,3,12,8,14,20,"1",-8
91,25,3,80,12,14,50,"-1",30
91,26,3,80,60,29,50,"-1",30
91,27,3,80,75,45,60,"-1",20
91,28,3,12,15,20,15,"1",-3
91,30,3,10,15,48,40,"1",-30
91,33,3,90,30,15,70,"-1",20
91,35,3,10,20,17,40,"1",-30
91,41,3,7,8,17,10,"1",-3
91,42,3,80,60,13,98,"-1",-18
91,43,3,80,70,81,90,"1",-10
91,44,3,40,50,19,20,"-1",20
91,46,3,95,40,45,80,"-1",15
91,47,3,10,12,20,10,"1",0
91,49,3,40,30,11,30,"-1",10
91,50,3,70,40,38,70,"-1",0
91,51,3,15,10,26,80,"1",-65
92,5,3,16,40,56,5,"1",11
92,6,3,13,35,29,23,"1",-10
92,7,3,50,65,45,20,"-1",30
92,8,3,20,35,75,85,"1",-65
92,12,3,50,75,78,75,"1",-25
92,20,3,25,18,40,65,"1",-40
92,24,3,45,45,14,35,"-1",10
92,25,3,13,55,14,3,"1",10
92,26,3,90,45,29,95,"-1",-5
92,27,3,78,75,45,65,"-1",13
92,28,3,33,33,20,22,"-1",11
92,29,3,11,25,66,35,"1",-24
92,33,3,75,43,15,90,"-1",-15
92,34,3,14,63,80,43,"1",-29
92,35,3,20,62,17,19,"-1",1
92,37,3,50,50,30,35,"-1",15
92,38,3,90,85,71,85,"-1",5
92,39,3,2,33,43,0,"1",2
92,42,3,5,45,13,5,"1",0
92,43,3,67,56,81,95,"1",-28
92,44,3,7,11,19,4,"1",3
92,47,3,5,18,20,5,"1",0
92,48,3,1,22,18,1,"1",0
92,49,3,5,18,11,15,"1",-10
92,50,3,1,39,38,5,"1",-4
92,51,3,65,65,26,40,"-1",25
93,8,3,90,76,75,100,"-1",-10
93,12,3,100,100,78,100,"-1",0
93,14,3,50,40,41,40,"-1",10
93,21,3,100,70,35,100,"-1",0
93,24,3,20,20,14,15,"-1",5
93,26,3,100,80,29,100,"-1",0
93,28,3,12,12,20,20,"1",-8
93,29,3,99,99,66,100,"-1",-1
93,30,3,0,15,48,0,"1",0
93,33,3,5,3,15,50,"1",-45
93,36,3,10,10,26,60,"1",-50
93,37,3,60,40,30,20,"-1",40
93,38,3,100,95,71,100,"-1",0
93,41,3,90,65,17,67,"-1",23
93,44,3,15,15,19,20,"1",-5
93,47,3,32,31,20,40,"-1",-8
93,48,3,5,3,18,25,"1",-20
93,51,3,50,50,26,64,"-1",-14
94,3,3,0,38,29,0,"1",0
94,5,3,0,1,56,0,"1",0
94,6,3,10,60,29,50,"1",-40
94,7,3,9,30,45,30,"1",-21
94,8,3,8,58,75,30,"1",-22
94,9,3,0,22,29,0,"1",0
94,11,3,0,27,31,0,"1",0
94,12,3,88,88,78,88,"-1",0
94,13,3,0,24,22,0,"1",0
94,21,3,50,33,35,32,"-1",18
94,24,3,50,50,14,38,"-1",12
94,25,3,0,28,14,0,"1",0
94,26,3,0,72,29,0,"1",0
94,28,3,47,30,20,30,"-1",17
94,34,3,28,39,80,20,"1",8
94,35,3,88,20,17,80,"-1",8
94,36,3,89,85,26,40,"-1",49
94,40,3,100,60,21,100,"-1",0
94,42,3,0,44,13,0,"1",0
94,43,3,48,60,81,59,"1",-11
94,44,3,0,12,19,3,"1",-3
94,45,3,50,72,19,70,"-1",-20
94,48,3,4,40,18,20,"1",-16
94,50,3,0,75,38,0,"1",0
94,51,3,0,30,26,4,"1",-4
95,3,3,30,5,29,5,"-1",25
95,4,3,100,90,78,100,"-1",0
95,20,3,100,30,40,100,"-1",0
95,24,3,5,5,14,10,"1",-5
95,26,3,100,90,29,100,"-1",0
95,27,3,90,90,45,80,"-1",10
95,28,3,10,10,20,20,"1",-10
95,29,3,30,85,66,40,"1",-10
95,33,3,0,5,15,0,"1",0
95,34,3,5,50,80,5,"1",0
95,37,3,80,80,30,50,"-1",30
95,38,3,100,90,71,100,"-1",0
95,40,3,0,80,21,0,"1",0
95,41,3,100,75,17,100,"-1",0
95,42,3,1,10,13,0,"1",1
95,43,3,99,60,81,100,"-1",-1
95,44,3,20,20,19,10,"-1",10
95,50,3,1,20,38,1,"1",0
96,3,3,5,25,29,5,"1",0
96,8,3,100,90,75,100,"-1",0
96,9,3,25,25,29,25,"1",0
96,14,3,70,50,41,40,"-1",30
96,16,3,15,10,26,15,"1",0
96,20,3,0,15,40,0,"1",0
96,24,3,15,15,14,10,"-1",5
96,25,3,10,25,14,10,"1",0
96,27,3,10,10,45,60,"1",-50
96,28,3,15,15,20,20,"1",-5
96,29,3,90,80,66,90,"-1",0
96,30,3,0,15,48,0,"1",0
96,31,3,10,25,19,10,"1",0
96,33,3,0,0,15,0,"1",0
96,34,3,30,30,80,30,"1",0
96,35,3,25,40,17,30,"-1",-5
96,36,3,50,40,26,10,"-1",40
96,37,3,25,25,30,25,"1",0
96,39,3,60,60,43,50,"-1",10
96,41,3,80,75,17,80,"-1",0
96,42,3,15,50,13,25,"-1",-10
96,43,3,100,90,81,100,"-1",0
96,44,3,0,10,19,0,"1",0
96,45,3,25,25,19,20,"-1",5
96,46,3,80,75,45,80,"-1",0
96,47,3,20,20,20,20,"0",0
96,48,3,50,50,18,50,"-1",0
96,49,3,10,20,11,15,"1",-5
96,51,3,25,25,26,10,"1",15
97,3,3,40,0,29,0,"-1",40
97,4,3,10,90,78,5,"1",5
97,9,3,10,30,29,40,"1",-30
97,12,3,95,95,78,95,"-1",0
97,19,3,100,80,21,100,"-1",0
97,22,3,99,99,60,90,"-1",9
97,24,3,10,10,14,14,"1",-4
97,25,3,1,20,14,10,"1",-9
97,26,3,100,90,29,100,"-1",0
97,28,3,8,8,20,23,"1",-15
97,32,3,10,10,33,5,"1",5
97,34,3,0,20,80,0,"1",0
97,37,3,70,70,30,30,"-1",40
97,39,3,80,60,43,90,"-1",-10
97,40,3,90,50,21,80,"-1",10
97,42,3,1,90,13,0,"1",1
97,43,3,90,75,81,80,"-1",10
97,44,3,3,20,19,5,"1",-2
97,45,3,50,50,19,50,"-1",0
97,49,3,0,20,11,0,"1",0
97,51,3,50,33,26,33,"-1",17
98,3,3,8,0,29,0,"1",8
98,7,3,0,66,45,0,"1",0
98,8,3,40,90,75,40,"1",0
98,21,3,76,67,35,85,"-1",-9
98,24,3,11,11,14,12,"1",-1
98,25,3,0,14,14,0,"1",0
98,27,3,100,65,45,100,"-1",0
98,28,3,12,12,20,15,"1",-3
98,30,3,0,15,48,0,"1",0
98,31,3,20,15,19,76,"-1",-56
98,33,3,14,26,15,20,"1",-6
98,34,3,26,35,80,25,"1",1
98,35,3,0,20,17,0,"1",0
98,38,3,95,89,71,85,"-1",10
98,39,3,0,80,43,0,"1",0
98,40,3,0,30,21,0,"1",0
98,44,3,26,30,19,25,"-1",1
98,47,3,15,11,20,16,"1",-1
98,49,3,0,5,11,0,"1",0
98,50,3,0,44,38,0,"1",0
99,1,3,0,9,26,45,"1",-45
99,3,3,24,0,29,0,"1",24
99,12,3,100,95,78,100,"-1",0
99,13,3,7,0,22,0,"1",7
99,24,3,25,20,14,20,"-1",5
99,26,3,100,80,29,100,"-1",0
99,28,3,9,9,20,20,"1",-11
99,33,3,100,19,15,0,"-1",100
99,34,3,100,76,80,100,"-1",0
99,37,3,100,70,30,40,"-1",60
99,40,3,20,60,21,20,"1",0
99,41,3,50,45,17,10,"-1",40
99,42,3,0,75,13,0,"1",0
99,44,3,0,21,19,0,"1",0
99,47,3,12,38,20,75,"1",-63
99,49,3,0,25,11,0,"1",0
99,50,3,0,19,38,0,"1",0
100,1,3,46,35,26,46,"-1",0
100,3,3,0,54,29,5,"1",-5
100,8,3,36,42,75,27,"1",9
100,20,3,67,36,40,76,"-1",-9
100,24,3,20,20,14,37,"-1",-17
100,25,3,0,25,14,0,"1",0
100,26,3,100,85,29,96,"-1",4
100,27,3,32,37,45,32,"1",0
100,28,3,65,67,20,28,"-1",37
100,30,3,5,21,48,7,"1",-2
100,31,3,91,58,19,25,"-1",66
100,33,3,79,73,15,76,"-1",3
100,34,3,10,24,80,19,"1",-9
100,35,3,73,65,17,68,"-1",5
100,36,3,53,43,26,40,"-1",13
100,37,3,67,69,30,48,"-1",19
100,39,3,0,57,43,0,"1",0
100,42,3,54,47,13,50,"-1",4
100,44,3,50,50,19,45,"-1",5
100,46,3,4,63,45,4,"1",0
100,47,3,3,17,20,22,"1",-19
100,49,3,2,5,11,5,"1",-3
100,50,3,0,10,38,9,"1",-9
100,51,3,27,43,26,23,"-1",4
